Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,target
1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758194,0.0,0.0,9,1,2,5,1,2,False,False
10,275.3333333,1,6.0,19,719.8833333,0.0,0.018518519,0.0,0.0,9,2,2,5,5,2,True,True
8,246.5333333,0,0.0,79,2150.433333,0.007228916,0.020883534,17.35448787,0.0,7,1,1,1,3,2,False,False
4,245.8,1,0.0,28,707.9116667,0.0,0.017241379,0.0,0.0,9,1,1,3,2,2,False,False
0,0.0,0,0.0,4,52.3,0.0,0.1,0.0,0.0,0,2,2,6,5,2,False,False
2,15.2,0,0.0,22,244.2,0.027272727,0.063636364,0.0,0.0,0,2,2,7,1,2,True,False
7,94.84,0,0.0,43,1487.229317,0.004545455,0.019638695,0.0,0.0,8,2,4,1,2,2,False,False
3,36.2,0,0.0,2,4.0,0.0,0.04,27.79373861,0.0,8,2,2,6,2,0,True,False
1,17.2,0,0.0,4,192.4,0.0,0.01,0.0,0.0,9,2,2,2,2,0,False,False
0,0.0,0,0.0,12,213.2833333,0.016666667,0.041666667,0.0,0.0,0,3,2,3,4,2,False,False
2,61.5,0,0.0,15,1950.386667,0.0,0.007291667,0.0,0.0,7,2,10,2,4,2,True,False
1,65.4,0,0.0,37,2097.42,0.003603604,0.010990991,0.0,0.0,3,1,1,5,2,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,3,13,2,False,False
2,11.0,0,0.0,59,779.2628571,0.0,0.007471264,0.0,0.0,0,4,1,1,4,2,False,False
0,0.0,0,0.0,25,334.3833333,0.0,0.008333333,0.0,0.0,9,2,2,3,4,2,False,False
1,15.8,3,97.8,32,1213.65,0.005405405,0.024324324,1.273317415,0.0,0,2,2,3,2,2,False,True
5,84.34545455,3,106.8,80,4240.036205,0.000169693,0.011635537,1.257695521,0.0,3,3,2,1,2,2,False,False
0,0.0,0,0.0,4,35.33333333,0.05,0.1,0.0,0.0,4,1,1,1,2,2,True,False
1,0.0,0,0.0,53,1170.733333,0.007272727,0.025454545,31.90320066,0.0,0,2,4,2,3,2,False,True
0,0.0,0,0.0,5,27.2,0.0,0.04,0.0,0.0,7,2,2,1,4,2,False,False
0,0.0,2,10.0,18,222.3,0.01,0.025,0.0,0.0,4,2,2,4,1,2,True,False
8,112.27,0,0.0,149,4304.366905,0.01025641,0.027991453,0.0,0.0,9,2,5,1,1,2,False,False
12,232.3404762,1,19.2,22,504.0285714,0.0,0.003763441,0.0,0.0,9,1,1,1,3,0,False,False
2,165.1333333,0,0.0,87,3220.336667,0.004597701,0.01954023,0.0,0.0,4,2,5,8,1,2,False,True
1,22.2,0,0.0,43,1257.9,0.00952381,0.020634921,0.0,0.0,9,2,4,1,3,2,False,False
15,169.0333333,0,0.0,223,2477.53655,0.0,0.003694084,0.17982681,0.0,8,2,2,7,3,2,True,False
0,0.0,0,0.0,2,78.1,0.18,0.171428571,0.0,0.0,9,2,5,3,2,2,False,False
0,0.0,0,0.0,15,431.2,0.0,0.007142857,0.0,0.0,9,2,5,9,5,0,False,False
0,0.0,0,0.0,24,431.2,0.0125,0.055555556,0.0,0.0,9,1,8,2,1,2,False,False
5,43.325,1,295.4,20,675.6846244,0.026634769,0.049669967,0.0,0.0,3,1,1,4,2,2,False,False
0,0.0,0,0.0,6,127.4,0.0,0.0,0.0,0.0,0,1,1,8,2,2,False,False
5,68.01428571,1,21.2,63,1033.206667,0.0,0.009068627,0.0,0.0,0,2,2,2,2,2,False,False
1,17.2,0,0.0,11,394.8,0.0,0.027272727,0.0,0.0,7,2,2,4,13,2,False,False
0,0.0,0,0.0,34,2091.480392,0.046212121,0.071855922,0.0,0.0,8,1,1,8,1,2,False,False
4,48.83243423,4,165.6666667,22,365.774339,0.004365079,0.015583028,0.0,0.0,0,3,2,1,4,2,False,False
3,60.16666667,0,0.0,14,2322.866667,0.011764706,0.028431373,0.0,0.0,4,2,2,2,1,2,False,False
4,42.2,0,0.0,98,2260.838889,0.004040404,0.007070707,32.9346011,0.0,7,2,4,1,3,0,False,True
0,0.0,0,0.0,4,288.4333333,0.0,0.0125,0.0,0.0,0,1,1,4,2,2,False,False
3,80.6,2,16.2,33,770.1071795,0.005405405,0.016216216,0.0,0.0,8,3,2,1,5,2,False,False
12,381.5,1,22.2,154,7835.874629,0.012549679,0.022587818,0.0,0.0,0,3,2,1,2,2,True,False
1,37.2,0,0.0,14,387.7666667,0.013333333,0.031111111,0.0,0.0,8,1,8,3,1,2,False,False
2,34.2,0,0.0,18,1567.846667,0.0,0.017894737,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,0,3,2,1,1,2,True,False
3,214.6,0,0.0,59,1992.733333,0.003225806,0.034331797,13.18078221,0.0,0,2,2,1,2,2,True,False
4,108.5333333,0,0.0,23,411.4666667,0.051851852,0.072469136,31.91414045,0.0,9,1,1,3,2,2,False,True
7,117.6666667,0,0.0,74,1540.290115,0.00617284,0.016237507,0.0,0.0,0,2,2,7,1,2,False,False
4,206.25,0,0.0,16,572.65,0.0,0.011111111,10.17711218,0.0,9,3,2,1,4,2,True,True
4,65.6,0,0.0,25,575.8166667,0.0,0.007142857,0.0,0.0,7,2,4,2,20,2,True,False
3,57.6,0,0.0,19,384.4030303,0.009090909,0.020295983,0.0,0.0,9,3,7,8,2,2,False,False
0,0.0,0,0.0,39,1294.599603,0.002702703,0.011568387,0.0,0.0,7,3,2,1,20,2,True,False
0,0.0,0,0.0,5,75.6,0.0,0.0,0.0,0.0,8,1,1,3,4,2,True,False
2,17.2,0,0.0,18,168.5285714,0.010526316,0.024561404,0.0,0.0,8,1,1,3,2,2,False,False
0,0.0,0,0.0,43,1606.45,0.0,0.004761905,18.51505467,0.0,4,4,1,1,2,0,False,True
0,0.0,0,0.0,5,43.2,0.08,0.12,0.0,0.0,3,2,2,3,13,2,True,False
1,6.0,0,0.0,23,2767.2,0.0,0.008333333,0.0,0.0,9,2,2,7,1,0,False,False
0,0.0,0,0.0,6,222.4,0.0,0.033333333,63.55337685,0.0,3,1,1,4,4,2,True,False
3,102.6,0,0.0,35,871.8333333,0.0,0.002631579,0.0,0.0,8,1,1,1,2,0,True,False
0,0.0,1,0.0,5,85.6,0.011111111,0.046666667,0.0,0.0,4,3,2,6,2,2,False,False
1,72.6,0,0.0,44,1256.825,0.0,0.0,0.0,0.0,7,1,1,4,5,0,False,False
0,0.0,0,0.0,6,102.2,0.0,0.0,40.27815244,0.0,8,2,2,2,20,2,False,True
0,0.0,0,0.0,6,111.6,0.0,0.016666667,24.9184548,0.0,8,1,2,3,2,2,True,True
3,82.53333333,1,0.0,19,668.7,0.022727273,0.032424242,11.5952257,0.0,7,1,1,3,2,2,False,False
0,0.0,0,0.0,10,155.9,0.02,0.04,0.0,0.0,3,2,2,6,20,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,2,2,1,4,2,False,False
0,0.0,0,0.0,12,146.1333333,0.05,0.066666667,0.0,0.0,3,2,2,1,1,2,False,False
1,7.1,0,0.0,16,222.2333333,0.0,0.029411765,0.0,0.0,4,2,5,3,2,2,False,False
1,38.2,0,0.0,24,1282.953333,0.034782609,0.049565217,0.0,0.0,7,2,2,4,1,2,True,False
4,209.5,0,0.0,23,1780.7,0.0,0.011538462,0.0,0.0,7,2,2,3,2,0,False,False
4,20.0,0,0.0,34,461.2333333,0.0,0.022685185,0.0,0.0,3,2,4,1,4,2,True,False
1,6.0,0,0.0,25,1177.506667,0.008333333,0.0375,0.0,0.0,8,2,2,3,1,2,False,False
9,1104.2,0,0.0,36,1826.441667,0.007317073,0.012601626,0.0,0.0,8,1,1,3,2,2,True,False
0,0.0,0,0.0,153,4565.930621,0.00130719,0.006432173,6.189215434,0.0,0,2,2,4,1,2,True,True
0,0.0,0,0.0,5,64.0,0.0,0.1,0.0,0.0,9,2,2,6,2,2,False,False
8,279.2666667,0,0.0,16,453.4,0.0,0.011403509,0.0,0.0,3,3,2,8,4,2,False,False
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,7,1,1,6,6,2,False,False
0,0.0,0,0.0,34,538.48,0.0,0.005882353,5.860439769,0.0,9,2,2,7,2,2,False,True
0,0.0,0,0.0,12,223.8,0.027777778,0.017777778,0.0,0.0,3,1,1,2,4,2,True,False
3,50.37333333,4,63.1,91,3827.498846,0.057801418,0.072399527,0.0,0.0,9,3,2,6,13,2,False,False
3,67.86666667,2,12.0,16,393.0,0.0,0.015,0.0,0.0,9,2,10,1,5,0,False,False
5,140.6,0,0.0,81,2408.312828,0.002554278,0.007459475,23.07581495,0.0,8,2,4,1,2,2,False,True
0,0.0,0,0.0,101,2611.747653,0.004356436,0.029287373,0.0,0.0,8,2,2,1,1,2,False,False
2,76.6,0,0.0,33,1932.716667,0.0,0.025196078,0.0,0.0,0,2,2,4,13,2,False,False
7,58.6,0,0.0,20,585.8833333,0.017391304,0.044637681,0.0,0.0,3,1,1,1,4,2,True,False
2,190.4,1,274.0,39,1321.853333,0.00952381,0.018253968,0.0,0.0,0,2,2,8,4,2,False,False
1,27.2,0,0.0,21,1003.658333,0.010526316,0.019064327,0.0,0.0,8,3,2,4,20,2,False,False
6,322.35,0,0.0,33,1845.394615,0.0,0.009714286,39.42556512,0.0,3,2,2,1,1,2,False,True
1,0.0,0,0.0,10,645.2,0.03,0.05,0.0,0.0,3,3,2,4,1,2,False,False
1,3.0,0,0.0,24,342.0,0.024,0.048,0.0,0.0,8,2,2,1,1,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,3,2,2,3,0,True,False
0,0.0,0,0.0,10,421.6,0.0,0.011111111,0.0,0.0,7,1,1,1,4,2,False,False
1,129.36,0,0.0,6,341.36,0.0,0.0625,11.27546478,0.0,7,2,5,3,1,2,False,False
7,142.35,0,0.0,73,3566.992857,0.0,0.003947368,23.15073799,0.0,8,2,5,3,5,0,False,True
21,157.8883333,3,84.8,170,3888.278636,0.0,0.004514952,0.0,0.0,7,2,2,7,2,2,False,False
4,82.46666667,0,0.0,10,153.9,0.016666667,0.016666667,0.0,0.0,3,3,2,6,4,2,False,True
0,0.0,0,0.0,2,19.2,0.1,0.15,0.0,0.0,9,3,2,3,1,2,False,False
1,94.8,0,0.0,6,223.1,0.0,0.00952381,0.0,0.0,9,5,11,8,14,2,False,False
8,115.2,1,11.0,18,436.6,0.008695652,0.008695652,0.0,0.0,7,2,2,7,2,2,False,False
7,61.08,0,0.0,39,1324.85,0.0,0.01627907,0.0,0.0,8,2,2,1,4,2,False,False
0,0.0,0,0.0,14,1049.05,0.0,0.016666667,0.0,0.0,7,3,2,1,20,2,False,False
0,0.0,0,0.0,2,31.2,0.0,0.1,0.0,0.0,0,3,2,1,3,2,False,False
4,12.0,0,0.0,28,580.65,0.0,0.016666667,0.0,0.0,3,1,2,1,4,2,False,False
9,179.3785714,0,0.0,8,131.9785714,0.0,0.0025,0.0,0.0,9,2,2,1,5,0,False,False
0,0.0,3,135.0,32,804.1899134,0.029946524,0.03546327,4.027998418,0.0,8,1,1,6,2,2,True,False
3,98.6,0,0.0,7,131.8,0.0,0.02,88.84365062,0.0,8,2,2,7,2,2,False,True
8,315.845679,4,382.4,31,1314.112346,0.014285714,0.013518007,37.53469014,0.0,8,1,1,1,4,2,False,True
2,115.2,0,0.0,7,211.1,0.0,0.0,0.0,0.0,3,2,2,2,2,0,True,False
1,0.0,3,69.0,15,352.875,0.0,0.055555556,0.0,0.0,0,2,2,3,2,2,False,False
0,0.0,0,0.0,4,72.0,0.0,0.0,35.34967016,0.0,9,3,2,3,2,2,True,True
0,0.0,0,0.0,2,107.8,0.0,0.1,0.0,0.0,0,2,2,5,13,2,False,False
0,0.0,0,0.0,19,528.25,0.0,0.005263158,0.0,0.0,9,2,2,5,2,2,False,False
2,58.4,0,0.0,84,3528.69125,0.01577381,0.039900794,0.0,0.0,4,2,2,1,1,2,False,False
3,184.7333333,0,0.0,106,4590.381905,0.001851852,0.00287037,3.96093872,0.0,0,2,2,9,2,2,False,True
2,49.4,0,0.0,45,1526.14119,0.0,0.004444444,117.6165932,0.0,9,2,2,3,2,2,True,True
4,123.4,0,0.0,38,585.37,0.017948718,0.033333333,0.0,0.0,3,1,1,3,3,2,True,False
6,432.2,0,0.0,30,363.677619,0.003030303,0.014018978,12.1958841,0.0,8,1,1,3,2,2,False,True
0,0.0,0,0.0,3,54.4,0.066666667,0.133333333,0.0,0.0,3,3,2,4,3,2,True,False
10,131.34,2,38.2,102,6684.520952,0.002181818,0.017363636,4.215363542,0.0,9,2,2,5,1,2,False,False
4,275.1,2,43.4,31,1108.653333,0.006060606,0.012121212,0.0,0.0,9,3,2,1,13,2,True,False
1,54.4,0,0.0,1,101.2727273,0.0,0.007042254,0.0,0.0,9,2,2,4,2,2,False,False
0,0.0,0,0.0,17,557.4,0.0,0.011111111,83.93274289,0.0,9,2,2,2,2,0,True,True
3,16.0,0,0.0,24,1004.383333,0.0,0.023076923,0.0,0.0,4,2,2,4,13,2,False,False
1,0.0,0,0.0,11,113.8,0.083333333,0.116666667,0.0,0.0,7,2,4,1,3,2,False,True
1,2.0,0,0.0,5,86.6,0.0,0.1,0.0,0.0,9,3,2,3,2,2,False,False
1,4.0,1,10.0,274,5876.459165,0.002431163,0.013240553,0.0,0.0,8,2,2,9,2,2,False,False
2,109.8,0,0.0,32,897.3619048,0.005882353,0.035620915,0.0,0.0,9,2,10,4,2,2,False,False
3,86.1,2,28.4,2,5.0,0.0,0.033333333,0.0,0.0,3,2,2,1,5,0,False,False
9,236.8,0,0.0,240,5523.926505,0.0,0.001197045,20.62387076,0.0,8,2,5,4,20,2,False,True
3,80.6,2,112.8,10,390.2,0.0,0.015384615,0.0,0.0,8,2,5,3,20,2,False,False
14,416.2,0,0.0,90,8024.509197,0.008247423,0.032048254,10.31930868,0.0,9,3,2,8,2,2,False,False
4,117.8,0,0.0,12,267.8,0.025,0.04375,0.0,0.0,9,3,2,3,13,2,False,False
5,36.86666667,0,0.0,123,3886.823333,0.002090592,0.015563298,0.0,0.0,4,2,2,1,4,2,False,False
3,79.6,0,0.0,28,627.6542857,0.007142857,0.008214286,0.0,0.0,9,1,2,2,2,2,False,False
3,202.1333333,0,0.0,23,721.1833333,0.0,0.008,0.0,0.0,9,1,1,1,2,0,False,False
0,0.0,0,0.0,6,252.3,0.0,0.0,22.15399132,0.0,7,1,1,7,3,2,False,True
0,0.0,0,0.0,83,1543.423333,0.02804878,0.057723577,10.15253138,0.0,9,2,6,4,1,2,False,False
1,30.2,0,0.0,20,293.0333333,0.019047619,0.025396825,9.775216594,0.0,7,1,2,1,1,2,False,False
2,67.0,0,0.0,8,533.3,0.0,0.016666667,0.0,0.0,9,3,2,9,2,0,False,False
10,706.5566667,0,0.0,53,1572.816667,0.007017544,0.024948268,0.0,0.0,7,3,2,1,1,2,False,False
0,0.0,0,0.0,18,426.0666667,0.0,0.033333333,0.0,0.0,3,2,2,1,3,2,False,False
1,31.2,0,0.0,31,824.86,0.0,0.008333333,0.0,0.0,9,1,1,1,3,0,False,False
2,31.6,0,0.0,4,75.6,0.0,0.028571429,0.0,0.0,0,2,2,7,4,2,False,False
10,80.06666667,1,812.0,113,3282.583983,0.007377049,0.016691039,45.55270796,0.0,0,2,2,3,1,2,False,False
4,70.5,0,0.0,3,51.3,0.0,0.00952381,0.0,0.0,9,3,3,4,5,0,False,False
6,128.5,1,0.0,32,796.7066667,0.027027027,0.041441441,0.0,0.0,7,2,4,1,1,2,True,False
0,0.0,0,0.0,26,587.9,0.023076923,0.037179487,0.0,0.0,4,3,2,5,13,2,False,False
4,11.0,0,0.0,44,2149.190195,0.02705314,0.048201119,0.0,0.0,0,1,1,1,3,2,False,False
1,7.0,0,0.0,27,1739.575,0.038095238,0.06037037,0.0,0.0,3,2,2,7,1,2,False,False
5,415.55,0,0.0,115,4424.621667,0.004273504,0.023036223,13.29131586,0.0,0,2,4,4,1,2,True,True
5,399.2,2,34.3,42,1713.21619,0.062222222,0.090962963,3.16569129,0.0,4,2,2,6,13,2,False,False
5,106.9,0,0.0,211,7442.388149,0.012735849,0.028901336,0.0,0.0,0,2,2,3,13,2,False,False
2,217.8666667,0,0.0,15,614.6409524,0.0,0.027777778,0.0,0.0,7,1,1,2,2,2,False,False
0,0.0,0,0.0,19,447.7166667,0.0,0.011111111,0.0,0.0,9,3,2,1,2,2,True,False
3,132.92,4,212.8,36,1335.773333,0.014285714,0.034484127,11.11383981,0.0,7,2,7,2,2,2,False,False
0,0.0,0,0.0,86,5332.547778,0.013882353,0.0654082,0.0,0.0,0,2,2,4,1,2,False,False
5,43.0,0,0.0,36,725.3333333,0.005714286,0.017142857,0.0,0.0,9,2,2,3,13,2,False,False
0,0.0,0,0.0,42,2084.479524,0.004761905,0.014920635,0.0,0.0,8,1,1,1,2,2,False,False
2,227.6,0,0.0,115,5284.816825,0.0,0.002849003,0.0,0.0,8,2,2,4,4,2,False,False
8,217.4,2,67.4,24,428.3,0.0,0.007142857,0.0,0.0,9,2,4,4,5,0,False,False
0,0.0,0,0.0,5,44.8,0.0,0.033333333,50.36347405,0.0,3,4,1,3,1,2,False,True
2,20.2,0,0.0,16,357.4,0.0,0.011111111,0.0,0.0,8,2,2,2,2,0,True,False
7,168.7,0,0.0,34,1062.704762,0.005405405,0.013719827,0.0,0.0,9,2,2,3,2,0,False,False
7,46.3,0,0.0,2,9.0,0.0,0.025,0.0,0.0,9,2,4,1,2,0,False,False
15,190.55,2,6.0,21,280.65,0.031313131,0.043198653,0.0,0.0,8,1,1,7,3,2,False,False
2,33.2,0,0.0,1,7.0,0.0,0.0,0.0,0.0,8,2,5,3,2,0,True,False
2,36.2,0,0.0,22,1805.083333,0.0,0.008695652,3.586636448,0.0,9,2,2,1,2,2,True,True
0,0.0,0,0.0,15,598.6,0.0,0.033333333,0.0,0.0,3,2,2,1,2,2,False,False
0,0.0,0,0.0,41,747.9077778,0.027526132,0.048583043,0.0,0.0,4,1,1,7,3,2,False,False
0,0.0,0,0.0,2,252.8,0.0,0.1,0.0,0.0,8,2,5,9,13,2,True,False
4,94.86666667,0,0.0,22,812.1357143,0.008333333,0.042708333,18.08644865,0.0,3,3,2,2,4,2,False,True
2,16.2,0,0.0,4,60.6,0.025,0.075,0.0,0.0,9,2,4,1,3,2,False,True
5,57.4,0,0.0,21,423.5,0.0,0.008695652,0.0,0.0,9,2,2,1,2,2,False,False
4,80.6,0,0.0,39,639.4933333,0.0,0.005,0.0,0.0,7,1,2,1,20,2,False,False
0,0.0,1,105.8,44,868.1636364,0.0,0.036803966,9.550627398,0.0,9,2,6,4,2,2,False,False
1,8.0,0,0.0,22,699.2671429,0.028571429,0.037698413,10.79250883,0.0,3,3,2,1,1,2,False,True
3,666.2,5,173.54,27,1581.48831,0.0,0.010419753,35.22837227,0.0,8,3,6,3,20,2,False,False
3,5.0,0,0.0,16,246.3933333,0.044444444,0.075925926,0.0,0.0,8,3,2,1,4,2,True,False
3,106.6,0,0.0,11,203.98,0.0,0.004444444,0.0,0.0,3,2,2,1,3,0,False,False
1,5.0,0,0.0,6,119.6,0.0,0.014285714,0.0,0.0,3,2,2,1,2,0,False,True
10,141.6333333,0,0.0,13,386.3,0.0,0.023529412,0.0,0.0,9,2,2,1,3,2,False,False
2,35.3,0,0.0,2,20.1,0.0,0.0,40.27815244,0.0,9,2,2,1,6,0,False,True
0,0.0,0,0.0,14,317.0666667,0.035714286,0.05,0.0,0.0,0,1,1,9,3,2,False,False
0,0.0,0,0.0,4,72.4,0.1,0.125,0.0,0.0,3,1,1,3,3,2,False,False
3,103.6,0,0.0,39,1003.38,0.068292683,0.08699187,0.0,0.0,0,1,1,1,3,2,False,False
4,72.2952381,1,103.8,27,1211.066667,0.022580645,0.064516129,0.0,0.0,0,2,2,3,13,2,False,False
6,130.0,2,14.2,30,2472.24,0.03537037,0.05723545,0.0,0.0,4,1,1,3,3,2,False,False
2,76.6,0,0.0,38,3872.716667,0.0,0.002702703,0.0,0.0,0,2,2,3,2,0,False,False
0,0.0,0,0.0,28,2102.75,0.058928571,0.078333333,0.0,0.0,3,3,2,3,13,2,False,False
0,0.0,0,0.0,20,676.6,0.008421053,0.026315789,0.0,0.0,9,3,2,1,1,2,False,False
13,140.55,1,24.7,149,8147.111565,0.011111111,0.050691712,0.0,0.0,7,2,2,3,2,2,False,False
1,78.6,0,0.0,5,744.8,0.0,0.0,0.0,0.0,9,2,2,1,4,0,False,False
0,0.0,0,0.0,5,280.2,0.0,0.033333333,19.50605707,0.0,0,1,1,4,2,0,False,True
5,79.7,0,0.0,27,1051.55,0.00862069,0.016896552,9.128607511,0.0,8,2,5,1,13,2,False,False
13,246.5333333,0,0.0,26,892.0,0.0,0.01127451,0.0,0.0,9,2,6,1,3,2,False,False
0,0.0,0,0.0,55,872.5916667,0.0,0.001212121,0.0,0.0,0,2,4,1,4,0,True,False
3,213.0,0,0.0,2,338.0,0.0,0.0,112.4141272,0.0,8,1,1,1,5,2,False,True
5,69.9,0,0.0,62,1846.666667,0.006060606,0.018939394,0.0,0.0,0,2,2,1,3,2,False,False
0,0.0,0,0.0,5,109.8,0.12,0.16,0.0,0.0,0,1,1,4,3,2,False,False
4,264.1333333,1,152.2,47,906.1166667,0.0,0.002614379,0.0,0.0,0,3,2,3,2,0,True,False
1,20.2,0,0.0,6,1561.2,0.028571429,0.057142857,0.0,0.0,7,4,2,3,1,2,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,1,13,2,False,False
0,0.0,0,0.0,45,1387.267857,0.036507937,0.059221273,0.0,0.0,3,3,2,9,13,2,False,False
1,15.2,2,62.6,84,4941.698611,0.017647059,0.038705882,0.0,0.0,9,1,8,6,1,2,False,False
0,0.0,2,232.7333333,23,1669.024978,0.0,0.016333333,0.0,0.0,4,3,2,4,2,2,False,False
2,91.65,0,0.0,11,553.3433333,0.015384615,0.023589744,11.62063524,0.0,8,1,1,3,4,2,True,False
0,0.0,0,0.0,24,985.0,0.070833333,0.0875,0.0,0.0,4,3,2,6,13,2,False,False
8,86.06190476,2,186.2333333,49,1088.636905,0.015456989,0.029589443,0.0,0.0,4,1,1,3,3,2,False,False
3,120.6,3,183.8,85,1813.753466,0.0,0.005699436,0.858361456,0.0,0,2,2,3,4,2,False,False
2,19.1,0,0.0,8,137.7,0.0,0.01,0.0,0.0,0,3,2,1,2,0,False,True
0,0.0,0,0.0,53,952.1598198,0.015839126,0.037802052,0.0,0.0,3,3,2,8,1,2,True,False
3,46.4,0,0.0,8,168.2,0.0,0.033333333,4.78307258,0.0,8,2,7,7,20,2,True,True
1,4.0,0,0.0,8,244.0,0.02,0.04,15.45198077,0.0,9,2,4,1,1,2,False,True
7,132.0,4,256.0666667,125,3674.803673,0.023134328,0.032705748,5.613708292,0.0,0,3,2,3,13,2,False,False
5,28.58333333,0,0.0,45,649.8632035,0.006122449,0.02755102,0.0,0.0,3,3,2,6,5,2,False,False
8,279.28,0,0.0,17,835.4180952,0.0,0.018571429,35.89140755,0.0,0,3,2,3,2,0,False,True
4,131.0,0,0.0,30,548.96,0.005882353,0.026470588,6.929826318,0.0,7,2,2,2,4,2,False,True
11,155.6,0,0.0,12,248.6,0.0,0.008823529,0.0,0.0,0,2,7,1,5,0,False,False
1,5.0,0,0.0,2,15.2,0.0,0.04,0.0,0.0,0,1,1,6,3,2,False,False
1,0.0,0,0.0,24,991.4222222,0.0,0.008333333,17.62211147,0.0,7,2,2,4,2,0,True,True
0,0.0,2,20.2,11,473.8333333,0.0,0.025,0.0,0.0,4,3,2,8,3,2,False,False
3,251.8142857,2,101.8,37,1722.814286,0.001025641,0.007997558,4.683075961,0.0,8,1,1,1,2,2,True,False
11,344.1,2,477.6,57,1475.608427,0.01641791,0.030868963,10.45977002,0.0,8,1,1,3,1,2,False,False
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,0,2,2,2,4,2,False,False
5,62.6,0,0.0,15,272.5,0.0,0.011111111,0.0,0.0,8,1,1,1,2,0,True,False
13,428.0222222,2,11.0,133,10338.67177,0.00027604,0.017657266,22.97507587,0.0,4,2,2,1,4,2,False,False
9,135.1,0,0.0,23,620.0333333,0.022222222,0.030246914,0.0,0.0,0,2,5,5,1,2,False,False
3,49.4,0,0.0,11,285.6,0.0,0.021428571,0.0,0.0,8,2,2,7,2,2,False,False
4,76.6,7,89.53333333,87,4131.156044,0.006593407,0.037080939,0.0,0.0,9,2,2,1,3,2,False,False
1,0.0,1,34.2,69,3051.525518,0.000714286,0.016949586,0.0,0.0,8,2,4,9,3,2,False,False
1,0.0,0,0.0,28,219.8,0.0,0.037931034,0.0,0.0,7,2,2,1,1,2,True,False
0,0.0,0,0.0,39,1429.501111,0.005263158,0.018947368,0.0,0.0,4,2,2,1,3,2,False,False
3,61.26666667,0,0.0,7,216.3333333,0.0,0.00952381,0.0,0.0,9,3,2,1,2,2,False,False
1,26.2,1,6.0,28,677.5333333,0.0,0.019472789,0.0,0.0,3,1,1,6,1,2,True,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,0,3,2,1,13,2,False,False
0,0.0,0,0.0,4,39.2,0.0,0.05,0.0,0.0,7,1,2,1,2,0,False,False
0,0.0,0,0.0,5,137.0,0.0,0.04,0.0,0.0,8,2,4,9,2,2,False,False
3,76.5,0,0.0,55,2846.295305,0.010344828,0.028962492,0.0,0.0,3,2,2,1,13,2,False,False
5,44.2,5,801.8,12,235.3,0.002777778,0.035925926,0.0,0.0,0,2,2,2,2,2,False,False
5,20.0,0,0.0,72,3220.887143,0.024937343,0.061688596,0.975803268,0.0,8,4,1,2,1,2,False,False
0,0.0,0,0.0,1,19.2,0.0,0.1,0.0,0.0,0,1,1,1,1,2,True,False
2,287.2,0,0.0,16,473.2833333,0.0,0.002222222,0.0,0.0,8,2,2,1,2,0,True,False
8,66.2,3,276.0,25,641.8,0.006451613,0.013978495,0.0,0.0,8,2,2,1,2,2,False,False
0,0.0,0,0.0,18,345.12,0.044444444,0.072222222,0.0,0.0,0,2,2,3,13,2,False,False
0,0.0,0,0.0,58,1076.073649,0.0,0.022653941,1.81635021,0.0,9,2,2,3,2,2,False,False
5,218.8,0,0.0,5,71.4,0.0,0.02,11.21330466,0.0,8,2,4,7,2,0,False,True
4,193.4,0,0.0,3,364.7,0.0,0.028571429,0.0,0.0,8,2,2,4,4,2,False,False
3,318.2,0,0.0,7,414.8666667,0.0,0.01,0.0,0.0,7,1,1,6,2,2,False,False
2,24.0,0,0.0,16,445.3333333,0.004444444,0.022222222,0.0,0.0,3,2,2,9,2,2,False,False
0,0.0,0,0.0,14,343.52,0.0,0.028571429,0.0,0.0,3,3,2,8,1,2,True,False
1,7.0,0,0.0,26,2064.5,0.0,0.002,0.0,0.0,8,2,2,3,4,0,True,False
0,0.0,0,0.0,7,999.8,0.00952381,0.031428571,0.0,0.0,9,3,2,1,4,2,False,False
3,346.0,1,15.2,29,1107.216667,0.006060606,0.006700972,69.91439226,0.0,7,2,2,5,2,2,False,False
9,146.3,4,137.8166667,7,197.0666667,0.0,0.012631579,0.0,0.0,4,2,5,2,2,2,True,False
10,291.2357143,0,0.0,36,940.1044266,0.0,0.002845528,87.30695843,0.0,0,2,2,2,2,2,False,True
4,218.9666667,0,0.0,12,672.7,0.0,0.004444444,83.10114264,0.0,7,2,2,3,2,2,True,True
7,405.55,1,23.53333333,21,568.9633333,0.0,0.001282051,0.0,0.0,8,3,2,6,20,2,True,False
