age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
45,4,1,2,0,2,0,0,7,1,73,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
38,9,1,3,0,0,0,0,1,3,100,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
41,9,1,5,1,0,0,1,6,1,105,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
28,1,2,3,0,0,0,0,6,2,16,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
32,1,1,1,0,0,0,1,4,0,642,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
34,9,1,7,0,2,0,0,7,3,200,1,3,1,2,-1.1,94.767,-50.8,1.046,4963.6,1
28,0,1,3,0,0,0,0,6,4,75,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
41,7,1,3,1,0,2,1,3,1,187,11,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
32,4,2,3,0,2,0,1,6,1,326,2,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
38,1,1,2,0,0,0,1,4,0,693,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
46,10,1,6,0,0,0,0,7,1,90,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
50,1,1,2,1,2,0,0,1,3,60,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
27,8,2,3,0,0,2,0,3,4,537,2,999,1,0,-2.9,92.469,-33.6,1.029,5076.2,0
44,2,2,6,0,0,0,1,4,2,75,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
31,7,1,3,0,2,0,0,6,0,211,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,1,1,0,0,2,0,1,4,0,375,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
67,5,1,5,0,0,0,1,8,1,270,2,999,0,1,-3.4,92.431,-26.9,0.739,5017.5,0
30,0,0,6,0,0,0,1,7,1,48,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
28,6,2,6,0,2,0,0,0,1,187,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
56,11,1,7,1,2,0,1,6,0,174,15,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
37,9,2,5,0,2,0,0,1,2,115,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
24,7,2,3,0,0,0,1,4,1,700,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
44,4,1,6,0,2,0,1,6,3,254,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
32,1,1,2,0,2,0,0,6,2,83,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
43,9,0,5,1,1,1,1,6,4,182,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
36,9,0,5,0,2,0,0,1,4,79,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
23,7,2,3,0,0,0,1,4,4,174,9,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
36,6,0,5,0,2,0,0,1,4,157,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39,0,1,3,0,2,0,0,6,3,552,1,3,2,2,-1.8,93.876,-40.0,0.668,5008.7,1
23,1,1,2,0,2,0,0,3,4,240,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
58,4,1,6,1,2,0,0,7,3,233,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
36,4,1,6,0,2,2,1,4,1,135,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
40,1,1,3,0,0,0,1,6,4,1028,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
48,0,1,5,1,2,0,1,4,2,49,2,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
49,0,0,6,0,0,0,0,6,1,124,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
41,1,1,7,0,0,0,1,4,1,424,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
41,7,1,7,0,0,0,0,7,0,64,5,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
50,1,0,2,0,0,0,1,3,4,79,3,999,0,1,1.4,93.918,-42.7,4.956,5228.1,0
40,0,0,6,0,0,0,0,1,1,144,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
34,1,1,0,1,2,0,0,6,0,285,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
26,0,2,6,0,2,0,1,9,2,471,1,7,1,2,-3.4,92.379,-29.8,0.809,5017.5,1
31,10,1,6,0,2,0,0,1,0,420,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
30,0,1,6,0,0,0,0,7,3,95,1,999,0,1,-0.1,93.2,-42.0,4.7,5195.8,0
34,0,2,6,0,0,0,0,3,3,182,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
43,1,1,0,0,2,0,1,6,0,1534,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
39,1,1,1,1,0,0,0,3,3,634,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
78,5,0,0,0,2,0,0,7,0,182,2,3,1,2,-3.4,92.649,-30.1,0.714,5017.5,1
49,9,2,3,0,2,0,1,3,4,144,1,999,0,1,1.4,93.918,-42.7,4.956,5228.1,0
33,1,1,0,0,0,0,0,3,1,219,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
31,0,1,6,0,0,0,0,7,2,427,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
80,5,1,0,1,0,0,0,5,1,95,1,999,0,1,-1.8,92.843,-50.0,1.52,5099.1,0
41,7,1,3,1,0,0,1,4,1,33,21,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
32,9,0,2,0,0,0,0,0,1,105,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
29,0,1,3,0,2,0,0,3,3,681,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
43,9,2,5,1,1,1,0,7,2,157,3,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
60,5,0,3,0,2,0,0,3,0,55,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
27,1,2,2,0,0,0,0,3,2,656,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
55,9,0,5,1,0,0,0,1,3,169,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
37,0,2,6,0,2,0,0,0,2,261,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
38,0,2,6,0,2,0,0,1,0,140,1,999,0,1,-2.9,92.201,-31.4,0.881,5076.2,0
46,9,1,5,0,0,2,1,4,1,63,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
30,7,1,3,0,0,0,1,6,2,86,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
39,7,1,3,1,0,0,1,4,0,32,9,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
26,0,2,6,0,2,0,0,3,4,413,5,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
41,0,1,1,0,0,0,1,6,2,1013,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
33,9,2,5,0,0,2,0,3,3,1408,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
46,6,1,2,1,0,0,1,6,1,529,3,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
36,4,1,3,0,0,0,1,6,4,29,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
31,7,2,3,0,2,0,1,1,4,61,1,999,0,1,-1.7,94.027,-38.3,0.903,4991.6,0
31,2,1,6,0,0,0,0,1,0,188,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
21,7,2,3,0,2,0,0,0,2,374,3,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
27,1,1,2,0,0,2,0,6,0,12,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
46,1,1,2,1,0,0,1,6,1,886,3,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
40,9,1,5,0,0,0,0,1,3,451,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
52,0,1,6,0,2,0,0,6,3,556,2,999,0,1,-1.8,93.876,-40.0,0.668,5008.7,1
36,0,1,3,0,0,0,0,6,1,119,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,1
49,10,1,2,0,2,2,1,4,2,271,1,999,0,1,1.4,94.465,-41.8,4.955,5228.1,0
45,0,1,3,0,2,0,1,6,4,72,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
74,5,1,3,0,0,0,0,1,2,135,1,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,0
30,8,2,6,1,2,2,0,6,4,122,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
46,1,1,2,1,2,0,1,6,4,258,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
35,1,2,2,0,2,0,0,6,1,265,2,3,1,2,-1.8,92.893,-46.2,1.354,5099.1,1
38,2,1,2,0,0,0,0,7,2,158,5,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
38,9,1,6,0,0,0,1,6,3,125,2,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
32,1,2,2,0,0,0,0,6,4,253,3,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
30,1,1,2,0,2,0,0,7,2,128,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
28,9,1,6,0,2,0,0,6,2,402,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
23,8,2,2,0,0,2,0,6,0,563,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,0
29,0,2,3,0,0,0,1,4,0,433,4,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
33,1,1,2,1,0,0,1,6,2,413,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
44,9,2,5,0,2,0,1,6,4,300,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,9,2,6,0,2,0,0,4,4,101,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
29,1,2,3,1,2,0,1,6,4,74,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
20,2,2,3,0,0,0,1,6,2,238,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
36,0,0,6,0,2,0,0,1,3,112,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
58,5,1,7,0,1,1,1,6,3,174,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
46,0,1,6,1,2,0,0,3,3,55,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
34,9,1,6,0,0,0,1,1,2,122,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
30,7,2,3,1,2,0,0,0,0,451,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
43,9,1,3,0,0,0,0,3,4,332,3,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
58,1,1,1,0,2,0,0,1,3,166,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
33,0,2,6,0,2,0,1,6,4,66,13,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
39,9,1,3,0,2,0,0,6,3,451,4,3,1,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,0,2,6,0,0,0,0,3,3,61,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
42,0,1,6,1,2,0,1,6,4,103,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
35,7,1,3,0,2,0,0,0,2,412,1,5,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
48,0,1,6,0,0,0,1,8,4,98,1,999,0,1,-0.1,93.798,-40.4,4.936,5195.8,1
35,0,1,5,0,0,2,0,0,2,34,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
37,9,1,5,0,2,2,0,1,3,95,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
54,0,1,6,0,0,0,1,6,2,513,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
47,4,1,6,0,0,0,0,7,3,126,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
39,1,0,2,1,2,0,0,6,2,127,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
60,5,1,0,1,2,0,0,0,0,314,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
55,0,1,3,0,0,0,0,2,0,254,2,999,0,1,-3.0,92.713,-33.0,0.718,5023.5,0
29,6,1,5,0,0,0,1,4,4,632,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
31,9,1,5,1,2,2,0,1,2,49,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
35,1,1,1,0,2,2,1,6,4,305,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
28,1,2,5,0,0,0,0,3,4,1290,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
30,6,2,6,0,2,2,0,1,4,131,3,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
39,9,1,5,0,2,0,1,6,0,435,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
43,0,2,6,0,2,0,0,3,1,73,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
54,5,1,2,0,2,0,1,6,2,217,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
47,9,1,6,0,2,0,0,1,2,65,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,4,2,6,0,0,0,0,8,3,408,1,999,1,0,-3.4,92.431,-26.9,0.744,5017.5,0
38,7,2,7,1,2,0,1,6,4,256,6,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
31,6,2,3,0,0,2,0,3,3,85,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
52,0,1,6,1,0,0,0,6,2,877,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
33,1,1,2,0,2,0,0,6,2,580,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
50,4,1,6,1,0,2,1,6,1,161,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
41,9,1,5,0,2,0,0,7,0,82,5,5,1,2,-0.1,93.2,-42.0,4.021,5195.8,0
25,1,2,2,0,0,0,0,6,0,170,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
42,0,1,3,1,2,0,0,3,1,288,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
27,0,1,3,1,0,0,1,6,4,173,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26,8,2,3,0,0,0,1,4,1,589,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
39,4,0,2,1,2,0,0,3,2,86,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
32,1,2,6,1,2,2,0,7,3,119,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
46,9,1,5,0,0,0,0,7,2,108,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
36,10,1,6,0,0,0,0,3,2,616,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
50,1,1,0,1,2,0,1,6,1,193,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
44,11,1,7,1,1,1,0,1,3,163,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
53,1,1,2,0,2,0,0,1,0,160,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
46,9,0,5,0,0,0,0,1,2,93,15,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
54,1,1,0,0,0,0,0,1,2,253,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
40,1,1,3,0,0,0,1,6,4,80,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,1,2,3,0,2,0,1,3,0,52,4,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
33,0,2,6,0,2,0,0,1,3,99,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
29,0,2,3,1,2,0,0,3,0,139,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
35,1,1,2,0,2,0,0,3,0,1373,4,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
32,0,2,6,0,2,0,0,1,2,85,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
26,0,1,3,0,0,0,1,4,0,120,6,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
59,5,1,5,0,2,0,1,4,4,109,9,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
52,4,0,6,0,0,0,0,7,1,578,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
28,6,2,2,0,0,0,1,6,1,174,2,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
50,9,1,5,0,2,0,1,6,0,1003,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
21,0,2,6,0,2,0,0,1,1,89,2,4,1,2,-2.9,92.201,-31.4,0.884,5076.2,0
45,7,1,3,1,0,0,0,3,3,70,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
21,8,2,3,0,0,0,0,6,1,97,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
65,5,1,2,0,0,0,0,4,1,579,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
41,1,1,7,0,0,0,0,3,1,226,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
53,0,1,6,0,2,2,0,3,1,124,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
48,0,1,3,0,2,0,0,1,1,40,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
51,1,1,1,0,2,0,0,0,4,89,2,999,0,1,-1.8,93.075,-47.1,1.372,5099.1,0
35,9,1,3,0,2,0,0,1,3,603,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
41,9,1,5,0,2,2,1,6,2,87,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
38,4,1,6,0,0,0,0,6,1,208,3,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
30,0,1,6,0,0,0,1,1,4,296,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
58,0,1,6,0,0,0,0,1,4,460,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
51,0,0,6,0,2,0,0,3,1,438,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
23,8,2,3,0,0,2,0,9,2,409,2,3,2,2,-1.1,94.199,-37.5,0.878,4963.6,1
32,0,2,6,0,2,0,0,3,0,313,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
32,9,2,6,0,2,0,0,1,4,168,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
29,0,2,6,0,2,2,1,4,4,252,2,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
36,1,1,5,0,0,0,0,1,0,258,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
27,1,2,0,1,0,2,1,6,4,179,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,9,1,5,0,2,0,0,7,3,613,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
32,0,1,3,0,2,0,0,7,3,322,1,999,0,1,-3.4,92.649,-30.1,0.72,5017.5,1
40,2,1,2,0,2,0,0,0,2,125,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
27,9,1,6,0,0,0,1,6,0,125,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
33,0,1,3,1,0,0,0,0,0,220,6,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
43,0,1,3,0,2,0,0,6,0,126,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
38,0,0,3,0,0,0,0,6,1,344,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
40,1,1,2,0,0,0,0,7,3,71,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
40,1,1,7,0,2,2,1,6,1,155,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
56,1,1,2,0,0,0,0,6,2,118,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
31,1,1,1,0,0,0,0,3,0,255,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
25,7,2,7,0,0,0,1,3,0,662,4,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
30,9,2,5,0,0,2,0,1,4,443,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
44,0,2,3,0,0,0,1,4,1,164,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
59,0,2,6,0,2,2,1,6,2,421,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
57,1,1,0,1,0,0,1,4,2,452,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
30,9,1,5,0,2,0,1,8,3,521,2,999,0,1,-3.4,92.431,-26.9,0.728,5017.5,0
36,0,1,6,0,2,0,0,7,0,189,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
41,4,1,1,0,0,0,0,9,0,181,1,999,0,1,-3.4,92.379,-29.8,0.803,5017.5,0
28,0,2,3,0,2,0,1,6,0,265,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
48,4,1,6,0,2,2,0,7,3,747,2,999,0,1,-3.4,92.649,-30.1,0.715,5017.5,1
29,0,2,6,0,0,0,0,1,4,256,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
32,7,1,3,1,2,0,0,6,1,536,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
47,7,1,3,0,2,2,0,6,1,398,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
31,4,2,6,0,0,0,0,1,1,69,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
35,1,1,2,0,0,0,0,6,4,297,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
34,0,1,3,0,2,0,0,6,3,106,3,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
39,0,2,6,0,2,0,0,1,4,169,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
29,0,1,6,0,2,0,0,6,3,212,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
24,9,2,2,0,0,0,0,6,0,87,3,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
34,9,1,5,0,0,0,0,3,1,166,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
43,0,1,3,0,0,0,0,7,3,127,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
38,9,2,6,0,2,0,1,4,4,225,3,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
81,5,0,0,0,2,0,0,2,0,166,3,999,0,1,-3.0,92.713,-33.0,0.714,5023.5,1
36,2,1,6,0,0,0,1,6,4,386,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
22,1,1,0,0,1,1,1,6,3,777,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
35,0,2,6,0,2,2,0,1,3,398,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
33,9,1,7,0,2,0,0,7,2,68,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
29,0,2,6,0,0,0,0,6,3,245,6,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
35,9,1,5,0,2,0,1,4,0,74,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
73,5,1,0,0,1,1,0,1,1,160,3,999,1,0,-2.9,92.201,-31.4,0.821,5076.2,1
45,7,1,2,0,0,0,1,6,2,187,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
44,9,2,6,0,0,2,0,3,0,228,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
31,4,1,6,0,0,0,0,1,3,551,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
21,10,1,3,0,2,2,0,3,2,85,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
54,5,0,5,0,0,0,1,6,1,241,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
47,4,0,6,0,2,0,1,4,0,99,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
30,1,2,3,0,2,0,0,1,2,296,7,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
28,1,2,1,1,2,0,0,6,3,387,3,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
38,1,2,6,0,2,0,0,3,4,458,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
38,7,1,3,0,2,0,1,6,3,106,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
55,5,1,5,0,2,0,0,1,2,181,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
42,3,1,0,1,2,0,1,3,1,122,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
39,1,1,1,1,0,0,0,6,0,124,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
27,1,3,3,0,0,0,0,6,1,173,2,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
26,1,1,2,1,2,0,0,6,2,49,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
36,9,1,5,0,0,0,1,6,3,769,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31,0,2,6,0,2,0,0,1,4,94,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
37,9,1,5,0,2,0,0,7,3,252,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
31,4,2,6,0,2,0,0,6,2,8,4,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
30,1,1,2,0,2,0,1,6,2,320,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
34,0,2,3,0,0,0,1,6,1,52,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
61,9,1,5,0,0,0,0,8,2,106,2,999,1,0,-3.4,92.431,-26.9,0.722,5017.5,1
68,5,0,3,0,2,0,0,8,1,222,1,999,0,1,-1.1,94.601,-49.5,1.0,4963.6,1
55,0,1,3,0,2,0,1,6,4,497,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40,9,1,2,0,2,0,1,6,2,257,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26,7,2,2,1,2,0,0,6,3,165,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,1,2,3,0,0,0,0,3,3,139,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
35,9,2,6,0,2,0,0,1,1,217,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
50,1,1,1,0,0,0,0,1,0,733,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
55,4,2,0,0,2,0,1,4,4,89,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
31,4,2,6,0,2,2,0,3,4,61,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
41,9,0,3,0,2,0,0,3,1,521,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
41,6,1,3,0,1,1,1,4,4,143,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
27,0,2,3,0,0,0,0,4,3,421,2,999,0,1,-1.7,94.055,-39.8,0.761,4991.6,1
31,0,2,6,0,0,0,0,1,2,116,3,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
46,0,1,3,0,0,2,1,6,3,197,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
44,0,0,3,0,2,0,0,3,2,281,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
58,5,1,7,1,2,0,1,3,1,22,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
57,1,1,0,1,0,0,0,1,4,243,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,7,0,7,1,2,0,0,3,3,139,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
