Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Lead,target
1,48,18,3,0,13,1,1442449,0,0
1,70,4,1,1,68,1,640105,0,0
0,46,4,1,3,8,1,1871821,0,0
1,58,34,3,2,63,0,2000105,1,1
1,44,27,3,2,67,0,820304,0,1
1,51,18,3,1,74,0,584516,0,0
1,33,27,2,0,25,0,503553,0,0
1,66,17,1,1,26,1,2124839,0,1
0,59,4,1,2,73,1,509480,0,1
1,73,29,1,1,67,1,849327,1,0
0,38,34,3,1,68,0,470445,0,1
0,39,10,3,3,15,1,849398,0,0
1,40,30,3,2,75,1,2615469,1,1
1,49,34,3,2,73,0,2779923,1,1
1,50,4,3,1,93,1,606045,1,0
1,84,4,1,1,74,0,1656637,1,0
1,42,18,3,2,81,0,2280295,0,1
1,41,21,3,1,79,0,274378,0,1
0,47,30,1,1,79,0,562302,0,1
1,31,28,2,0,31,0,1142493,0,0
1,62,13,1,1,26,1,1073954,0,0
1,30,33,2,2,43,1,1465429,1,1
1,25,27,2,0,13,0,409275,0,0
1,27,12,2,2,21,0,1522434,1,1
1,39,27,3,1,74,0,1071907,1,0
1,38,18,3,1,51,1,352680,0,0
1,28,25,2,0,31,0,2113509,0,1
1,74,3,1,2,116,0,4869492,0,1
0,34,27,2,0,26,0,334577,0,0
1,40,34,3,0,15,0,518932,0,1
1,26,20,2,0,27,0,1130291,0,0
1,37,18,2,1,27,1,1890564,1,1
0,31,4,3,1,14,0,712275,0,1
1,43,28,3,1,20,0,255349,0,0
1,56,20,3,2,15,1,462123,0,0
0,34,9,2,0,32,1,483136,1,0
0,46,33,3,2,69,0,935452,0,0
0,32,7,2,0,31,0,1579767,0,0
1,52,34,3,2,20,1,535815,0,0
1,55,33,3,2,128,1,4170673,0,1
1,74,34,1,1,93,0,3975630,0,0
0,71,33,1,0,51,1,1298883,0,0
1,85,34,1,1,38,0,644707,0,1
0,29,16,2,0,32,0,555190,0,0
0,34,4,1,0,26,0,396486,0,0
1,67,33,1,1,97,0,2269144,0,1
1,48,34,2,0,81,1,1433309,1,0
0,27,27,2,0,27,0,925377,0,0
1,25,7,2,0,20,0,528010,0,1
1,47,30,3,1,62,0,1027335,0,1
1,44,18,3,1,56,1,1164573,0,0
0,28,28,2,0,14,1,650705,0,0
0,29,19,3,0,31,0,1315526,0,0
1,49,22,3,2,92,0,438360,0,1
0,34,33,3,0,25,0,660967,0,0
1,43,18,3,2,91,0,1125965,0,1
1,37,4,2,0,31,0,1267769,0,0
1,27,19,3,0,13,0,1135800,0,0
0,36,33,2,0,14,0,1111672,0,1
0,61,22,3,1,86,0,693666,1,1
1,37,30,3,1,21,0,637097,0,1
1,41,33,3,1,49,0,1896118,0,1
1,54,18,3,1,39,1,812463,0,1
0,28,2,1,0,20,0,336936,0,0
0,26,33,3,0,15,0,587871,0,1
0,28,11,2,0,14,1,1119050,0,0
1,48,1,3,2,15,1,93699,0,0
1,45,4,3,1,62,1,636421,0,0
1,30,29,1,0,15,0,520285,1,0
1,62,4,2,1,62,0,2673738,1,0
1,84,29,1,3,7,0,453152,0,1
1,44,34,3,2,80,1,1406200,1,1
0,54,34,3,2,91,0,909651,0,0
1,50,4,3,1,38,0,1472077,0,1
1,27,13,2,0,21,0,1218347,0,0
1,40,4,3,1,27,1,498497,0,1
1,28,21,1,0,32,0,784837,0,0
0,30,18,1,0,19,0,892598,0,1
0,54,4,3,1,63,0,2367097,0,0
0,75,15,1,2,93,0,670303,0,1
0,26,11,2,2,19,1,1439895,0,0
0,24,30,2,0,14,0,496219,0,1
0,45,10,2,0,25,1,981447,1,1
1,31,31,2,0,14,0,861484,0,0
1,55,22,1,2,69,1,357361,0,0
1,39,18,2,0,33,0,2162112,0,0
1,38,18,3,1,14,1,1215891,0,1
0,28,4,2,0,21,0,2516386,0,1
0,28,33,2,1,14,1,1704795,0,0
1,50,27,1,2,103,1,1074363,1,1
1,25,29,2,0,13,1,372144,0,0
1,28,34,2,0,21,0,3816622,0,1
0,66,34,1,2,86,0,1755765,0,1
1,39,22,3,1,37,0,320195,0,1
1,48,33,3,2,97,0,922413,0,0
1,26,0,2,0,20,1,689278,0,0
0,29,11,2,0,19,0,2804852,0,1
1,49,4,3,2,105,0,768782,0,1
1,51,4,3,2,32,0,637248,0,1
1,26,19,2,0,21,0,1334261,0,0
0,28,24,1,0,33,0,788335,0,1
1,57,33,3,0,15,1,2948650,0,0
0,37,34,3,1,21,1,938264,0,0
1,29,34,2,0,14,0,938558,0,1
1,61,4,3,1,117,1,727236,0,0
0,31,25,2,0,19,0,235244,0,0
1,49,33,3,1,25,1,1798734,0,1
1,45,6,0,1,61,1,719707,1,0
0,31,31,1,2,15,0,903608,0,1
1,58,33,3,2,128,1,2372206,0,1
1,31,33,2,0,27,0,1122174,0,0
1,69,18,1,2,56,1,1961426,0,0
0,25,2,2,0,15,0,1732910,0,0
1,46,23,3,2,80,1,564785,1,0
1,29,18,2,0,21,0,2085359,0,1
1,27,4,2,0,26,0,769502,0,0
0,74,18,1,1,73,1,490443,0,0
0,27,34,2,0,19,0,1527444,0,0
0,52,34,3,2,86,0,775163,0,1
0,41,4,3,0,19,1,1075885,0,0
1,55,23,3,1,93,0,589758,0,1
1,40,34,3,1,33,0,2264195,0,1
1,29,4,2,0,19,0,1182053,0,0
0,28,33,2,0,20,0,996052,0,1
0,27,33,1,0,19,0,1533710,0,1
0,53,30,3,2,55,0,788780,0,1
1,27,4,2,0,15,1,664349,0,0
0,60,18,1,1,69,0,2127820,0,0
1,60,25,3,2,38,0,573222,0,1
0,30,13,1,0,25,0,591031,0,0
1,36,23,2,0,27,1,1058655,0,1
0,47,31,3,1,55,0,765275,0,1
1,52,4,3,2,25,1,807310,1,0
1,29,11,2,0,19,1,727619,0,0
0,27,31,2,0,31,0,1020785,0,0
1,31,33,2,0,21,0,697760,1,1
1,39,27,3,2,73,0,937000,0,0
1,34,4,3,1,15,1,393397,0,0
0,32,28,2,0,13,0,356542,0,1
1,45,34,0,2,92,1,757505,1,1
1,53,16,3,1,51,0,1914710,0,0
1,40,30,3,1,32,1,920927,1,1
1,32,30,3,3,14,0,259532,0,0
1,75,4,1,2,62,1,3511005,0,1
0,29,19,2,0,32,0,718621,0,0
0,28,34,2,0,13,0,1935349,0,1
0,74,33,1,0,67,1,2136222,0,0
1,28,2,1,0,32,0,1748182,0,0
0,28,7,2,0,15,0,237380,0,0
1,55,16,1,2,116,1,590915,0,0
1,37,34,3,1,87,0,958209,0,1
1,59,26,3,1,80,1,944085,0,0
0,52,29,3,1,57,1,495863,0,0
0,27,11,2,0,19,0,1406315,0,0
1,24,24,2,0,14,0,1013158,0,0
1,60,27,3,2,45,0,1301509,0,0
0,62,34,2,1,68,0,3451028,1,1
1,80,30,1,2,55,0,533973,0,1
0,40,4,3,2,19,1,2711919,0,0
0,25,33,3,0,14,0,891566,0,1
1,27,7,1,0,20,0,583395,0,0
1,46,33,3,1,69,0,704372,0,0
0,31,9,2,2,45,0,446432,0,0
1,33,34,2,0,32,0,785442,1,0
1,31,11,2,0,33,0,1354366,0,1
0,26,34,2,0,15,0,5950290,0,0
1,28,12,1,0,26,0,1184928,0,1
0,39,33,3,0,74,1,2590425,1,1
0,59,4,3,2,110,1,3901635,0,1
1,30,27,2,0,33,0,414375,0,0
0,69,18,1,2,62,0,1935705,0,1
1,26,18,2,0,25,1,697688,0,0
1,28,30,3,0,15,0,672893,0,0
1,68,12,1,1,38,0,805984,0,1
0,30,22,2,0,15,0,642571,0,0
0,80,34,1,3,15,0,870660,0,0
0,29,18,2,0,15,0,713165,1,0
0,56,7,3,1,75,0,741815,1,1
0,27,27,2,0,25,1,2383446,0,0
1,36,11,1,2,14,1,3465304,0,1
1,65,18,1,2,51,1,1225805,1,0
1,27,4,3,0,15,0,959678,0,1
1,30,4,3,0,26,0,704506,0,0
0,26,27,2,0,15,0,295613,0,0
0,33,33,3,2,20,1,646255,0,0
0,53,33,1,1,68,1,6166445,0,0
1,75,32,1,2,45,1,198318,0,1
0,25,20,2,0,21,0,519056,0,0
1,47,4,1,1,62,0,867732,0,0
0,73,31,1,1,27,1,1145216,0,1
0,49,27,3,2,14,1,1722790,1,1
0,33,33,3,2,26,0,1295154,0,0
1,50,1,3,3,15,1,375624,1,1
1,70,18,1,1,43,1,1904893,0,1
1,27,11,2,0,25,0,1067074,0,1
1,46,4,3,2,91,1,1004712,0,1
1,79,34,1,1,93,0,1124960,1,1
0,31,30,2,0,14,0,374921,0,0
0,73,18,1,2,75,0,406952,0,1
1,28,4,2,1,20,1,877922,0,0
1,41,18,3,0,25,1,633733,0,0
1,30,23,2,0,33,0,697341,0,0
1,49,19,3,2,61,1,939208,0,1
1,29,4,2,0,20,0,994058,0,1
1,27,17,2,0,13,1,769556,0,0
1,81,5,1,2,117,1,958574,1,0
1,28,9,1,0,25,1,490007,0,0
1,76,27,1,1,92,0,1611122,1,0
0,27,27,2,0,25,0,651382,0,1
1,30,33,1,0,15,0,800359,0,1
0,57,27,1,2,13,1,2634391,0,0
1,50,30,1,1,51,0,740328,0,0
0,59,34,3,1,74,1,1385685,1,1
0,28,24,2,0,31,0,940534,0,0
0,49,18,1,1,33,1,869619,0,0
0,24,30,2,0,13,0,1285622,0,1
1,28,24,2,0,31,0,1586540,0,0
1,51,11,3,1,49,0,727922,0,1
0,29,14,1,1,32,0,1846999,0,1
1,33,13,2,0,27,0,672288,0,0
0,55,24,3,2,62,1,774664,1,1
1,38,33,3,0,14,0,1516186,0,1
1,68,4,1,2,68,0,1243552,0,0
1,56,4,3,2,123,0,1080032,0,1
1,59,18,3,2,87,0,1635090,0,0
1,63,33,1,1,103,0,1855365,0,1
1,34,27,2,0,31,0,1384608,0,0
0,59,29,3,2,61,0,894957,0,0
1,50,23,1,3,15,1,527859,0,0
0,31,19,1,0,27,0,1021835,0,0
1,56,4,1,2,122,0,1589584,0,1
1,43,33,1,1,25,0,760567,0,1
0,61,4,3,2,123,1,937259,1,0
1,56,9,3,2,127,0,336865,0,1
0,29,4,3,0,14,0,623756,0,0
0,37,18,3,2,51,1,2409087,0,1
1,85,18,1,2,105,1,895900,0,0
1,38,34,3,1,57,1,1188906,0,1
0,55,33,3,2,93,0,617882,0,1
1,52,33,3,2,115,1,1572220,1,1
0,45,18,3,2,69,1,1811301,1,1
0,39,14,3,0,25,1,271005,0,0
0,53,7,3,2,93,0,637507,0,0
1,51,34,3,2,111,1,320186,0,1
0,33,1,2,0,33,0,724104,0,1
1,36,34,3,1,37,1,975742,0,0
1,82,4,1,2,104,0,2956989,0,0
1,42,18,3,1,73,1,1782109,1,1
0,27,29,2,0,21,0,458261,0,1
0,29,20,2,0,21,0,421050,0,0
0,29,27,1,2,32,0,554487,1,0
1,29,18,2,0,14,1,3358245,0,0
0,27,18,2,0,14,0,420044,0,0
0,34,33,2,0,20,0,794485,0,1
1,52,15,3,0,67,0,705859,0,0
1,67,7,1,2,79,1,784926,0,1
1,27,22,3,0,13,0,514126,0,0
1,65,31,1,2,43,1,1657963,1,1
1,64,4,1,0,81,0,1869071,0,1
1,29,10,1,0,27,0,613539,0,0
1,77,34,1,2,128,0,1947035,0,0
0,29,20,3,0,21,0,420240,0,0
1,28,33,2,0,21,0,1045144,0,1
1,32,20,2,0,14,1,495507,0,0
0,44,33,3,1,26,0,1635036,0,1
0,25,24,2,0,14,0,644057,0,1
1,30,11,1,0,31,0,1509644,0,0
0,69,34,1,1,105,0,1902624,0,1
1,44,4,3,1,19,0,442267,0,0
0,55,30,3,0,50,1,1034197,0,0
1,27,25,2,0,33,0,929694,0,1
1,71,9,1,2,68,0,557860,0,1
0,26,4,1,0,19,0,1419523,0,1
1,49,3,3,0,39,1,2078443,0,0
1,32,22,2,0,32,0,849015,0,0
1,58,33,3,2,103,0,1380683,0,0
0,32,6,2,0,32,0,1256537,0,0
1,64,18,1,1,98,0,1756192,0,1
1,33,5,3,0,32,0,1338471,0,1
1,29,19,1,0,26,0,1457766,0,0
0,31,19,2,0,13,0,4258320,0,1
0,37,19,2,0,25,0,567392,0,0
0,42,33,3,2,62,0,1314654,0,0
1,29,18,2,0,27,1,547892,0,0
0,32,24,2,0,27,0,683137,0,0
1,36,4,3,1,33,0,544564,0,0
1,38,18,1,1,51,0,3792797,0,1
0,50,33,1,2,121,1,798801,1,1
0,48,18,3,1,25,0,3420474,0,1
1,57,27,3,2,63,1,1247477,1,1
0,43,30,1,1,45,0,559534,1,1
1,67,33,1,2,45,0,1427471,0,1
1,45,18,1,2,85,1,708475,0,1
0,55,33,3,1,31,0,1015053,0,1
1,46,4,3,2,69,0,407931,0,0
1,29,11,2,0,25,0,472999,0,1
0,31,31,2,0,19,0,1127131,1,0
0,59,33,3,2,75,0,1075751,0,0
0,46,13,3,1,87,1,633332,1,0
0,28,30,1,0,13,0,1719435,0,0
1,80,33,1,1,80,1,565239,0,0
0,39,33,3,0,49,1,1323492,1,1
1,55,34,3,2,63,1,1121444,0,0
1,32,27,1,0,21,0,1411406,0,0
0,47,18,3,2,56,0,3675584,0,1
1,27,18,1,0,20,1,1495529,0,0
1,43,4,3,2,21,0,287763,0,1
1,40,19,1,1,21,0,713966,0,0
1,30,7,2,0,20,0,736092,0,1
0,29,20,2,0,33,0,576835,0,0
1,27,23,2,0,27,0,443843,0,0
1,37,27,3,1,14,1,676497,1,0
0,28,4,2,0,20,0,909135,0,0
0,36,34,2,0,25,1,1287803,1,0
1,54,34,2,0,99,0,1018800,1,1
0,26,27,1,1,13,1,1641587,1,0
1,59,5,3,1,57,0,815720,0,0
1,29,32,1,0,32,0,1088505,0,0
0,61,34,1,2,55,0,1601982,0,0
0,45,4,3,1,57,0,1558585,0,1
0,44,18,3,1,21,1,1282819,0,0
0,26,22,2,0,20,0,792660,0,0
0,32,18,2,0,20,0,1856166,0,1
1,64,18,1,1,98,0,2023833,1,1
1,54,18,1,1,74,0,677325,0,1
1,43,4,0,3,15,1,1279917,0,1
1,45,33,3,2,80,1,1136859,1,1
1,73,28,1,2,56,0,746799,0,1
1,46,33,1,1,87,1,1804875,0,0
1,41,26,3,1,68,0,1376545,0,0
0,35,17,3,0,13,1,594617,0,0
0,48,4,3,1,15,0,684214,0,1
1,32,11,2,0,21,0,955432,0,0
1,61,4,3,1,81,0,4454779,0,0
0,39,18,3,2,85,0,876899,0,0
0,29,33,2,0,19,0,2651452,0,1
0,60,29,1,2,87,0,498141,0,1
0,76,1,1,1,91,0,290122,1,1
0,68,24,1,1,79,0,910639,0,1
0,41,23,3,1,79,1,1055735,0,0
0,32,18,2,0,31,0,629096,0,0
1,38,21,3,1,56,1,308082,0,0
0,32,31,2,0,15,1,866067,0,0
0,26,10,2,0,19,0,426817,0,0
1,35,30,3,1,14,1,693488,0,0
0,30,33,2,0,33,0,2180962,0,0
0,52,32,3,1,13,0,918043,0,1
1,66,33,1,2,63,0,1653175,0,0
0,26,24,2,2,19,0,777326,0,0
1,65,33,1,1,73,1,1574632,0,1
0,29,20,2,0,31,1,903243,1,0
1,34,34,3,1,19,1,929471,0,1
1,33,1,2,3,9,0,1359065,0,0
1,47,18,3,1,80,0,421210,1,1
0,31,14,2,0,20,0,705209,0,0
1,47,22,3,2,50,0,605689,0,0
0,59,30,3,1,104,1,519288,1,1
0,45,18,3,0,57,0,2214355,0,1
0,24,24,2,0,14,0,1024131,0,0
1,47,10,3,1,15,1,397883,0,1
0,37,14,2,0,32,0,1643135,0,0
0,53,18,3,2,39,0,1581040,0,1
0,47,33,3,3,14,0,1274577,0,1
1,52,4,1,2,109,1,762792,0,1
0,51,4,3,1,50,0,1075084,0,0
0,52,30,1,2,116,1,1036778,1,0
1,42,27,3,1,13,1,420142,1,0
1,31,23,2,0,32,0,792740,0,0
1,54,30,3,2,127,1,938869,0,0
1,64,18,1,2,69,0,1290829,0,0
0,32,8,2,0,33,1,674913,0,1
1,34,30,1,3,14,0,506303,0,1
0,56,18,3,2,99,0,2679460,0,1
1,31,4,2,1,55,1,2704514,1,1
0,45,34,3,2,80,1,1063710,0,1
1,54,8,3,0,45,1,333118,0,0
1,57,27,3,1,91,0,3879394,1,1
1,80,18,1,0,99,0,1996189,0,1
0,45,19,3,1,37,0,1570983,0,1
0,32,27,1,0,21,0,348168,0,0
0,26,18,2,0,13,0,2409461,0,1
0,65,14,1,1,25,1,2979675,0,0
0,64,18,1,2,63,0,630636,1,0
0,43,4,3,1,15,0,676133,0,1
0,44,17,3,1,93,1,821576,0,1
0,40,32,3,0,27,0,1171106,0,0
1,64,33,2,2,93,1,2495008,1,1
1,47,18,3,2,49,1,1910589,0,0
1,49,30,3,3,13,1,412888,1,1
0,47,22,3,3,7,0,374351,0,1
0,32,22,3,0,13,0,947939,0,0
1,56,11,1,1,75,0,418362,0,1
0,50,34,1,2,51,0,1489904,0,0
0,26,14,2,1,19,1,812650,0,1
1,57,34,3,2,50,1,753856,0,1
0,55,33,3,2,117,0,1033423,0,0
1,55,33,3,1,14,0,794289,0,1
0,43,0,3,0,25,1,857844,0,0
0,50,4,3,1,61,0,1946981,0,1
0,59,4,3,0,21,0,1271222,0,0
0,30,4,2,0,21,0,529567,0,0
0,30,14,2,0,32,0,777174,0,0
1,60,11,3,1,97,1,565568,0,0
1,33,4,1,0,19,1,739865,0,0
0,74,4,1,2,68,0,1200654,0,0
0,44,33,3,2,85,1,771087,0,0
1,29,32,2,0,15,0,886502,0,0
1,59,4,1,2,50,1,1902134,1,1
0,56,23,3,2,99,1,1026072,1,1
0,31,18,2,0,19,0,723774,0,0
0,29,20,1,0,13,0,618256,0,0
1,29,6,2,0,27,0,625447,0,0
1,31,34,1,0,26,0,1113114,0,0
0,31,4,2,0,32,0,2557237,0,0
1,39,18,3,1,15,1,424343,1,1
1,26,2,2,0,25,0,286677,0,1
0,29,7,2,0,20,0,1034215,0,0
1,62,32,1,2,97,0,702129,0,0
1,58,28,3,1,74,0,654452,0,1
1,49,30,3,1,21,1,2513457,1,1
0,27,28,2,0,26,0,664927,0,1
0,32,11,2,0,21,1,806535,0,0
1,32,33,1,0,25,0,629844,0,1
0,43,19,3,2,20,1,701693,1,1
0,30,31,3,0,14,0,497634,0,0
0,26,6,2,0,15,0,400108,0,0
1,52,33,0,2,86,1,748027,1,1
1,25,3,2,0,15,0,1317787,1,0
0,71,15,1,0,50,0,1617486,0,0
1,28,0,2,0,19,0,660887,0,0
0,27,4,2,0,13,0,1123473,0,1
1,28,27,1,1,19,0,960514,0,0
0,32,7,2,0,32,0,1436735,0,0
0,28,7,3,0,26,0,211579,0,0
1,49,28,3,1,31,0,1265250,0,1
1,41,20,3,0,13,0,359933,0,0
1,51,33,3,1,33,1,521531,1,0
1,48,12,3,1,57,0,860274,0,1
1,60,19,3,2,15,0,1471632,0,1
0,35,33,3,0,32,0,463681,0,1
1,54,30,3,1,51,1,521459,0,0
0,41,34,3,1,27,0,841735,0,1
1,35,18,2,0,31,0,1236548,1,0
0,49,34,3,2,105,1,3867023,1,1
1,57,9,3,1,91,0,462595,0,0
1,76,33,1,1,73,1,1229748,0,1
0,40,7,3,3,9,1,1078457,0,0
1,57,18,3,2,117,0,1006109,0,1
1,48,30,3,1,13,0,448355,0,1
0,58,26,3,1,67,0,436678,0,1
1,29,20,3,0,25,0,634632,0,0
0,48,34,3,1,73,1,478294,0,0
1,31,24,2,0,31,0,448586,1,0
1,53,22,3,2,98,1,750403,0,1
1,44,4,2,2,110,1,2480572,1,1
1,27,6,1,0,27,0,947609,0,0
0,28,4,2,0,15,0,354353,0,0
0,51,10,3,2,115,0,703251,0,0
1,56,18,3,1,75,0,1546561,0,0
1,56,20,3,1,15,1,451461,1,0
0,29,4,2,0,27,0,1136414,0,0
1,25,18,2,0,13,0,749549,0,1
1,44,33,3,1,49,1,1203716,0,1
1,42,31,3,1,63,1,645161,0,1
0,36,8,2,0,33,0,401924,0,0
1,37,24,3,1,21,0,893782,0,1
1,45,6,3,1,61,1,136303,0,0
0,29,31,2,0,27,0,960550,0,0
0,48,33,3,2,44,0,1829546,0,0
1,50,23,3,1,92,1,565915,0,1
1,58,34,3,2,122,0,1497247,1,1
0,25,6,2,0,13,0,670267,0,0
1,55,2,3,1,26,1,717927,0,1
1,38,5,3,1,56,0,524984,0,1
1,67,7,1,2,115,0,2006184,0,1
1,56,34,3,1,93,1,900279,1,0
0,51,25,3,1,91,1,1604047,1,0
1,34,32,1,0,26,0,1191478,0,0
1,30,14,1,0,27,0,594244,0,0
1,52,3,3,1,85,0,669280,0,0
1,31,20,2,0,15,0,535343,0,0
1,43,5,3,2,73,0,1057649,0,1
1,52,4,3,2,109,1,1724926,1,1
1,56,31,3,2,93,0,600750,0,1
1,70,28,1,1,103,0,521637,0,0
0,44,30,3,2,49,1,895785,0,0
0,27,5,2,0,20,1,384426,1,0
1,35,1,2,0,19,0,304148,0,0
0,48,19,3,2,63,0,805539,0,1
1,62,18,1,1,63,1,1371312,0,0
0,57,32,3,2,97,1,862499,1,0
1,27,4,2,0,21,1,2246128,0,0
1,59,25,3,1,56,0,1414877,0,1
1,30,8,1,0,25,0,1199239,0,0
1,36,2,3,0,32,0,293851,0,0
1,64,4,1,1,61,0,1120803,0,0
0,28,30,2,0,20,0,640986,0,1
0,54,33,3,2,129,1,2471770,0,1
1,48,34,2,3,13,0,550821,1,1
1,53,27,3,2,74,1,1618625,0,1
0,28,30,2,0,38,1,616120,0,0
1,50,5,3,1,15,0,191759,0,1
1,32,2,3,0,31,0,279655,0,0
0,45,4,3,1,56,0,695357,0,0
0,47,33,3,1,91,0,1644969,0,1
1,28,25,2,0,26,0,771736,0,0
0,31,23,2,0,20,0,1472914,1,0
1,66,34,1,2,105,1,1128884,0,1
0,48,2,3,2,73,0,623756,0,1
0,59,20,1,1,92,0,551737,0,1
1,55,2,3,1,45,0,679212,0,0
1,28,11,2,0,15,0,1932786,0,0
1,78,33,1,0,49,0,3974134,0,0
1,25,30,1,0,15,0,1011387,0,1
1,31,34,1,0,32,0,4877342,0,0
1,28,22,2,0,13,0,488360,0,0
1,63,8,1,2,51,0,706802,0,0
1,45,33,3,1,56,0,3515393,1,1
0,38,27,3,0,21,1,986057,0,0
1,45,29,3,2,81,0,914119,0,1
1,29,7,2,0,33,0,304246,0,0
1,43,32,3,0,33,1,1034420,0,0
0,27,4,1,0,14,0,1351616,0,0
0,28,12,2,0,15,0,1312580,0,0
1,50,34,3,2,115,1,2814900,0,1
0,45,27,3,3,15,1,603215,0,1
1,24,30,2,0,13,0,762632,0,1
1,38,32,3,0,15,0,1613454,0,0
1,51,18,3,2,61,0,2459248,0,0
1,25,33,2,0,13,0,1201224,0,0
1,47,4,3,2,63,0,4212645,0,1
1,44,34,3,1,44,1,1056786,0,0
1,33,23,1,0,19,0,1046132,0,0
1,26,29,2,0,15,1,1330879,0,0
0,52,33,3,1,20,0,815889,0,0
1,44,33,3,1,75,0,557015,0,1
1,53,33,3,2,92,0,992625,0,0
1,30,4,1,0,26,0,737293,0,0
1,25,18,3,0,13,0,1463177,0,1
1,39,33,3,2,50,1,1000351,0,0
1,29,18,2,0,20,0,2306515,0,0
1,32,27,1,0,20,0,891984,0,0
1,33,22,2,0,19,0,675082,0,0
0,26,6,2,0,13,0,319421,0,0
0,26,34,2,0,21,0,667829,1,1
1,25,4,2,0,13,0,1556547,0,0
0,27,4,2,0,8,0,1558425,0,1
0,56,4,3,1,92,1,1583488,0,0
1,38,12,3,3,15,0,401648,0,1
1,26,30,2,0,13,1,602636,0,0
1,47,11,3,1,92,0,1035808,1,0
1,54,18,3,2,122,0,1760767,0,1
0,32,8,2,0,27,0,601479,0,0
0,28,30,2,0,21,1,1343499,0,0
1,29,19,2,0,27,0,636109,0,0
0,45,31,3,1,63,1,897796,0,0
1,25,0,2,0,15,1,508145,0,0
1,45,30,3,1,61,1,1376064,0,0
0,30,0,2,0,21,1,1018213,0,0
1,50,11,3,1,33,1,1132978,1,0
1,55,20,3,2,49,0,607487,0,0
0,30,11,2,0,26,0,1036654,0,1
0,27,2,1,0,19,0,122971,1,0
1,34,21,2,0,19,0,777459,0,1
0,43,18,3,2,87,1,3400636,1,1
0,47,30,3,2,111,1,986209,1,0
0,49,33,1,0,63,0,1679314,0,0
0,29,17,2,0,14,1,678900,0,0
0,34,19,2,0,25,0,2142603,0,0
1,49,13,3,2,44,0,831010,0,0
0,26,4,1,0,19,0,1590029,0,1
0,27,33,1,0,25,0,1138897,0,0
0,30,24,2,0,15,0,834695,0,0
0,27,7,2,0,13,0,767304,0,0
1,50,34,3,2,129,1,3353457,0,0
0,33,33,2,1,21,0,647599,1,1
1,43,18,1,1,92,0,837801,0,1
0,25,30,2,0,15,0,374957,0,0
1,29,30,1,0,15,0,260992,0,0
1,40,30,3,1,14,0,337034,0,1
1,57,7,1,1,93,1,976134,1,0
1,82,34,1,1,92,1,9023689,1,0
1,30,10,2,0,21,1,1153475,0,0
1,35,33,3,1,27,1,1068480,1,1
0,27,28,1,0,38,0,250294,0,0
0,41,33,3,3,13,1,1718590,0,0
0,43,25,1,0,31,0,650189,0,0
1,30,4,3,0,27,0,1680640,0,0
1,66,33,1,2,62,0,972956,0,1
1,28,4,2,0,13,1,1243703,1,0
1,31,23,2,0,33,0,568300,0,1
1,58,18,3,0,37,1,683333,0,0
0,26,14,1,0,13,0,611786,0,1
1,53,27,3,1,79,0,662213,0,0
1,26,31,2,0,21,0,1490038,1,1
1,26,10,2,0,26,0,266848,0,0
0,28,4,1,0,15,0,554265,0,0
0,37,4,3,2,55,1,963736,0,0
1,54,4,3,1,21,1,693701,0,1
1,30,34,2,0,31,0,351923,0,0
1,35,14,2,2,25,1,865017,1,0
1,58,33,3,1,49,0,469110,0,0
1,53,33,3,2,87,0,871657,0,0
1,49,4,3,1,56,0,2548061,1,0
1,30,27,3,0,21,0,843283,0,0
0,56,18,3,2,109,1,1280371,0,0
1,25,19,1,0,15,0,529852,0,1
0,30,18,2,0,31,0,1370119,0,0
1,32,16,2,0,33,0,592214,0,0
1,43,13,3,3,8,1,749264,1,1
0,57,34,3,2,91,0,601248,0,1
0,32,13,3,0,27,0,802148,0,0
1,25,25,2,0,26,0,1224373,0,0
0,26,32,2,0,15,0,1570511,0,0
1,83,33,1,0,25,0,368602,0,0
0,29,30,1,0,15,0,571504,0,0
1,38,25,3,0,13,0,903252,0,1
0,63,3,1,1,56,0,994850,0,1
0,27,1,2,0,26,0,855343,0,0
1,52,18,3,2,117,1,658662,0,1
0,49,18,3,1,93,1,1497487,0,1
1,27,31,2,0,33,0,1160862,0,1
1,51,18,3,2,87,1,1262438,1,1
1,30,24,1,0,19,0,1192706,0,1
1,60,34,3,2,115,0,508376,0,1
0,32,8,2,0,26,1,661857,0,0
1,83,4,1,2,97,1,1210186,0,1
1,28,4,1,0,19,1,2152847,0,0
1,71,19,1,2,105,0,666004,0,0
0,27,8,1,0,21,0,431222,0,0
0,29,25,2,0,26,1,437862,0,0
0,28,25,2,0,25,0,177857,0,0
0,48,18,3,2,110,1,3261200,1,1
0,29,18,2,0,14,0,903581,1,0
0,38,18,1,2,43,1,1064804,0,0
1,49,18,1,1,85,1,1659769,1,1
1,56,31,3,1,67,0,671327,0,1
0,57,27,1,2,103,0,841183,0,0
1,49,28,3,2,51,1,1553112,0,0
1,61,34,3,2,122,0,1644061,0,1
1,36,33,2,1,14,0,380377,0,0
1,45,30,3,1,62,0,321930,0,1
0,28,4,2,0,25,0,1120768,0,0
0,29,33,2,0,15,1,4589142,0,1
1,35,27,2,0,26,0,2098664,0,0
0,45,2,3,2,103,1,647759,1,1
1,32,30,2,0,13,1,401301,0,0
0,71,18,1,2,63,0,2277892,0,0
1,29,33,2,0,13,0,1046818,1,1
0,26,18,3,0,21,0,2955841,0,1
