Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,target
28,2,184078,2,8,0,6,1,4,0,0,0,40,38,0
37,2,61299,15,10,2,2,0,4,1,0,0,45,38,0
50,2,185354,12,14,0,3,1,4,0,0,0,35,38,0
44,2,187322,9,13,0,13,1,4,1,0,0,40,38,0
46,4,82572,11,9,6,7,2,4,0,0,0,40,38,0
67,4,45814,5,4,2,4,0,4,1,0,0,40,38,0
57,0,66504,14,15,0,9,1,4,0,0,0,50,38,1
26,2,272618,9,13,2,11,0,4,1,0,0,55,38,0
64,1,202738,11,9,2,0,5,4,0,0,0,35,38,0
35,2,322171,15,10,2,7,5,4,0,0,0,40,38,1
29,1,82393,11,9,4,5,4,1,1,0,1590,45,38,0
48,3,149218,9,13,2,4,0,4,1,0,0,70,38,1
56,2,195668,0,6,2,7,0,4,1,0,0,35,4,1
38,2,78247,15,10,2,3,0,4,1,0,0,40,38,0
30,2,271933,11,9,0,0,1,4,0,0,0,40,38,0
59,2,157932,11,9,2,2,0,4,1,0,0,40,38,0
31,2,379798,15,10,2,11,0,4,1,0,0,40,38,1
17,2,151141,1,7,4,5,3,4,1,0,0,15,38,0
62,2,270092,12,14,2,9,0,4,1,0,0,40,38,1
47,2,177087,15,10,5,0,4,4,0,0,0,50,38,1
26,2,205428,15,10,2,11,0,4,1,0,0,45,38,0
45,4,123088,11,9,2,2,0,4,1,0,0,50,38,0
25,2,308144,9,13,4,2,1,4,1,0,0,40,25,0
25,2,243560,11,9,4,11,3,4,0,0,0,40,3,0
67,1,190661,10,16,4,9,1,4,0,7896,0,50,38,1
23,2,199915,9,13,4,0,3,4,0,0,0,35,38,0
17,2,115551,1,7,4,7,3,4,0,0,0,20,38,0
30,2,430283,11,9,2,0,5,4,0,7298,0,40,38,1
50,2,133963,11,9,0,0,4,4,0,0,0,35,38,0
17,2,121037,2,8,4,11,3,4,0,0,0,15,38,0
46,2,157991,8,11,0,12,4,2,0,0,625,40,38,0
44,2,174189,15,10,2,11,0,4,1,0,0,60,38,0
25,3,158751,8,11,4,13,4,4,1,0,0,55,38,0
31,2,309620,12,14,2,9,0,1,1,0,0,6,34,0
31,4,182177,11,9,2,2,0,4,1,0,1902,40,38,1
49,4,123598,11,9,4,2,1,4,1,0,0,30,38,0
21,2,239577,15,10,4,0,3,4,1,0,0,40,38,0
19,2,184710,15,10,4,2,3,4,1,0,0,20,38,0
45,4,106110,15,10,2,7,5,4,0,0,0,99,38,0
43,5,27661,12,14,4,9,1,4,1,0,0,45,38,0
21,2,349041,11,9,4,5,1,4,1,0,0,40,38,0
27,2,198346,9,13,0,0,1,4,0,0,0,35,38,0
39,2,33886,11,9,2,13,0,4,1,0,0,60,38,0
26,2,224361,11,9,4,3,1,4,1,0,0,40,38,0
36,2,191335,15,10,2,2,0,4,1,0,0,56,38,0
47,2,156926,9,13,2,3,0,4,1,0,0,45,1,1
45,2,168598,2,8,2,0,5,2,0,3103,0,40,38,1
40,2,213019,11,9,0,11,4,4,0,0,0,30,38,0
56,0,141877,9,13,2,0,0,4,1,0,0,40,38,1
36,2,245521,5,4,2,4,0,4,1,0,0,35,25,0
35,2,301862,11,9,4,2,4,4,1,0,0,50,38,0
25,5,257064,15,10,2,0,0,2,1,0,0,38,38,0
71,2,78277,11,9,2,2,0,4,1,0,0,15,38,0
17,1,340043,2,8,4,0,3,4,0,0,0,12,38,0
28,2,215955,9,13,2,3,0,4,1,3103,0,40,38,1
48,2,199058,12,14,2,3,0,4,1,0,0,40,38,1
22,2,362309,15,10,4,7,3,4,1,0,0,35,38,0
27,2,114967,6,5,2,2,0,4,1,0,0,40,38,0
30,2,423770,15,10,4,9,3,4,1,0,0,40,25,0
38,2,372559,15,10,2,2,0,2,1,0,0,40,38,0
38,2,37028,15,10,0,11,4,4,0,0,0,38,38,0
51,2,99064,8,11,2,2,0,4,1,5013,0,40,38,0
19,2,272063,11,9,4,5,3,4,1,0,0,35,38,0
31,2,200246,6,5,4,7,3,4,1,0,0,40,38,0
58,2,357788,11,9,2,2,0,2,1,0,0,40,38,0
24,2,291979,11,9,4,4,1,4,1,0,0,40,38,0
37,2,324947,9,13,2,5,0,4,1,0,0,40,38,0
32,2,232855,11,9,4,6,4,2,0,0,0,40,38,0
43,2,148998,11,9,0,0,4,4,0,0,0,40,38,0
45,2,138626,15,10,0,3,1,4,1,0,1876,50,38,0
40,4,55363,11,9,2,2,0,4,1,3411,0,40,38,0
40,3,169878,7,12,2,3,5,4,0,0,0,40,38,1
52,2,246936,1,7,2,7,0,4,1,0,0,40,38,0
27,2,210313,11,9,2,11,0,4,1,0,0,50,12,0
40,2,439919,6,5,2,6,0,4,1,0,0,40,25,0
50,2,135643,11,9,2,6,2,1,0,0,0,40,2,0
53,2,144361,11,9,2,6,0,4,1,0,0,38,38,0
39,2,111275,11,9,2,2,0,4,1,0,0,40,38,0
49,2,93639,9,13,2,3,5,4,0,0,0,43,38,0
33,2,511517,11,9,2,9,0,4,1,0,0,40,38,0
41,2,116379,12,14,2,9,0,1,1,0,0,55,35,1
44,2,340885,9,13,2,6,0,4,1,0,1977,40,38,1
58,2,118303,11,9,6,11,1,4,0,0,0,35,38,1
60,2,225526,11,9,5,11,1,4,0,0,0,32,38,0
26,2,191648,7,12,4,6,2,4,0,0,0,15,38,0
46,2,94809,15,10,0,8,4,4,0,0,0,30,38,0
51,5,226885,11,9,4,13,1,4,1,0,0,40,38,0
40,2,72791,15,10,4,2,3,2,1,0,0,40,38,0
67,2,180539,11,9,2,11,0,4,1,0,0,10,38,0
26,2,171114,9,13,4,3,3,4,0,0,0,40,38,0
25,2,345121,0,6,5,7,3,4,0,0,0,25,38,0
32,2,160634,9,13,2,4,0,4,1,0,0,60,38,0
41,4,186909,12,14,2,11,5,4,0,0,1902,35,38,1
51,2,221532,9,13,0,3,4,4,1,0,0,40,38,1
62,2,128092,11,9,6,0,1,4,0,0,0,32,38,0
32,1,186784,9,13,2,9,5,4,0,5013,0,45,38,0
44,2,112797,6,5,0,7,3,4,0,0,0,50,38,0
52,2,221936,11,9,2,11,0,4,1,0,0,40,38,0
32,2,134737,9,13,2,9,0,4,1,99999,0,50,38,1
54,2,159755,15,10,2,10,0,4,1,0,0,40,38,1
64,2,149044,12,14,2,9,0,1,1,0,2057,60,2,0
31,2,189759,11,9,4,4,1,4,1,0,2001,40,38,0
38,2,353263,12,14,4,0,1,4,0,0,0,50,21,1
30,2,151773,15,10,2,6,0,4,1,0,0,40,38,1
19,2,190817,15,10,4,11,3,4,0,0,0,40,38,0
64,3,272531,11,9,2,2,0,4,1,0,0,40,38,1
57,2,74156,11,9,2,7,0,4,1,0,0,30,38,0
42,2,57600,11,9,0,9,1,4,0,0,0,45,38,0
39,2,114544,9,13,0,3,1,4,1,0,0,45,38,1
48,2,192161,9,13,0,5,1,4,1,0,0,43,38,0
29,2,110134,15,10,0,6,1,4,1,0,0,40,38,0
33,2,382764,9,13,4,3,3,4,1,0,0,40,38,0
30,2,242460,11,9,5,2,1,4,1,0,0,50,38,0
51,2,110747,11,9,2,2,0,4,1,0,1887,40,38,1
70,1,334666,11,9,6,0,1,4,0,0,0,12,38,0
32,2,193285,11,9,4,2,3,4,1,0,0,40,38,0
34,2,157446,11,9,0,2,4,4,1,0,0,45,38,0
38,2,335104,9,13,0,9,1,4,0,0,0,35,38,0
66,4,293114,11,9,2,4,0,4,1,1409,0,40,38,0
40,2,204046,0,6,0,13,3,4,1,0,0,40,38,0
19,2,361341,2,8,4,9,1,1,0,0,0,25,36,0
23,2,133355,15,10,4,0,3,4,1,0,0,15,38,0
41,4,66632,15,10,0,2,1,4,1,0,0,40,38,0
17,3,413557,6,5,4,11,3,4,0,0,0,40,38,0
48,2,248254,15,10,2,9,5,4,0,7298,0,40,38,1
61,2,198078,11,9,2,13,0,4,1,0,0,40,38,1
56,2,142182,8,11,2,2,0,4,1,0,0,45,38,1
55,1,48055,2,8,6,0,1,4,0,0,0,40,38,0
21,2,159567,11,9,4,6,1,4,1,0,0,50,38,0
28,2,166481,5,4,2,5,0,3,1,0,2179,40,32,0
42,2,71458,15,10,2,3,0,4,1,0,0,50,38,0
27,2,303954,9,13,2,11,0,4,1,0,0,45,38,0
40,4,242082,9,13,2,9,0,4,1,0,0,45,38,1
62,5,159699,9,13,2,0,0,4,1,0,0,38,38,0
44,2,98779,0,6,2,6,0,4,1,4386,0,60,38,0
38,2,201328,9,13,2,9,0,4,1,0,0,50,38,1
40,2,256202,8,11,2,5,0,2,1,0,0,40,38,0
56,2,106723,11,9,0,0,1,4,0,0,0,40,38,0
36,2,206951,9,13,2,11,0,4,1,0,1902,45,38,1
31,2,198069,11,9,4,7,3,4,1,0,0,24,38,0
40,2,510072,9,13,2,11,0,4,1,0,0,55,38,1
38,5,321943,10,16,2,9,0,4,1,0,0,40,38,1
28,2,271572,6,5,4,7,2,4,1,0,0,52,38,0
35,2,179668,15,10,2,9,0,4,1,0,0,40,38,1
25,2,86872,9,13,2,3,0,4,1,0,0,55,38,1
19,2,693066,2,8,4,7,3,4,0,0,0,15,38,0
34,2,27153,11,9,2,13,0,4,1,0,0,40,38,0
24,2,202570,9,13,4,9,3,2,1,0,0,15,38,0
33,5,108116,11,9,2,12,0,4,1,0,0,40,38,0
31,2,594187,11,9,2,6,0,4,1,0,0,40,38,0
35,2,35945,9,13,2,3,0,4,1,0,0,40,38,1
43,2,184105,11,9,2,5,0,4,1,0,0,50,38,0
52,4,209642,11,9,2,3,0,4,1,0,0,45,38,1
35,0,245372,11,9,4,0,1,4,1,0,0,40,38,0
20,5,349365,11,9,4,7,1,4,0,0,0,40,38,0
39,2,160728,11,9,0,6,4,4,1,2977,0,40,38,0
43,3,602513,12,14,2,3,0,4,1,0,0,50,38,1
58,4,216824,11,9,2,4,0,1,1,0,0,30,38,0
19,2,386378,11,9,4,7,1,4,1,0,0,35,38,0
34,2,111589,0,6,4,7,4,2,0,0,0,40,22,0
29,2,277788,15,10,2,11,5,4,0,0,0,25,38,0
23,2,215395,11,9,4,6,1,4,1,0,0,40,38,0
25,2,302465,2,8,4,6,1,4,1,0,1741,40,38,0
33,2,133503,11,9,2,11,0,4,1,0,1977,45,38,1
25,2,281627,12,14,4,9,1,4,0,0,0,40,38,0
18,2,112974,1,7,4,9,2,4,1,0,0,3,38,0
34,2,176185,9,13,4,3,1,4,1,0,1741,40,38,0
46,2,124071,12,14,6,9,1,4,0,0,0,44,38,0
45,4,91044,12,14,0,9,1,4,0,0,0,15,38,0
17,2,47199,1,7,4,8,3,4,0,0,0,24,38,0
26,2,248612,9,13,4,3,1,4,1,0,0,70,38,1
30,2,156890,11,9,2,6,0,4,1,0,0,45,38,0
36,2,116138,11,9,2,9,0,1,1,0,0,40,0,0
35,2,161637,10,16,2,9,0,1,1,0,1902,40,35,1
35,2,283237,11,9,4,6,3,4,1,0,0,40,38,0
49,2,332355,11,9,2,3,0,4,1,0,0,40,38,0
52,4,199265,11,9,0,2,1,2,1,0,0,40,38,0
21,2,306114,11,9,4,7,1,4,1,0,0,35,38,0
50,2,172942,15,10,0,7,3,4,1,0,0,28,38,0
47,2,184402,11,9,0,7,1,4,1,0,0,32,38,0
48,3,213140,11,9,2,3,0,4,1,0,0,80,38,0
48,4,353012,11,9,2,2,0,4,1,0,1902,40,38,1
32,2,216361,15,10,2,10,0,2,1,0,0,16,38,0
25,2,222539,0,6,4,13,1,4,1,2597,0,50,38,0
24,5,330836,11,9,2,10,0,4,1,0,0,40,38,0
46,2,56841,11,9,2,13,0,4,1,0,0,40,38,0
54,2,39493,8,11,2,13,0,4,1,0,0,20,38,0
25,2,195201,11,9,2,11,0,3,1,0,0,50,38,0
39,1,256997,9,13,2,2,0,4,1,0,0,40,38,0
31,1,188798,9,13,4,3,1,4,0,0,0,50,38,0
24,2,239663,0,6,2,7,0,4,1,0,0,40,25,0
69,4,37745,8,11,2,11,0,4,1,0,0,8,38,0
29,1,30069,11,9,2,7,5,4,0,2635,0,40,38,0
49,1,145290,4,3,2,7,0,4,1,0,0,40,38,0
39,2,340091,15,10,5,7,4,4,0,0,0,75,38,0
51,2,189551,11,9,0,2,3,2,1,0,0,40,38,0
32,2,126838,11,9,4,2,1,4,1,0,0,40,38,0
32,2,156464,11,9,2,2,0,4,1,0,0,40,38,0
32,4,70985,11,9,2,4,0,4,1,4064,0,40,38,0
77,4,71676,15,10,6,0,1,4,0,0,1944,1,38,0
39,2,255503,9,13,4,3,1,4,1,0,0,40,38,1
36,2,28996,15,10,2,11,0,4,1,0,0,45,38,0
51,2,257485,15,10,2,2,0,4,1,0,0,40,38,1
61,4,215591,11,9,2,3,0,4,1,0,1887,40,38,1
32,2,114746,11,9,5,5,4,1,0,0,0,60,34,0
46,2,155659,9,13,2,6,0,4,1,0,0,40,10,1
44,2,111067,15,10,2,2,0,4,1,0,0,40,38,0
20,2,205975,11,9,4,0,3,4,0,0,0,20,38,0
51,4,353281,11,9,5,7,4,4,0,0,0,20,38,0
17,2,342752,1,7,4,7,3,4,1,0,0,15,38,0
28,2,144833,15,10,2,5,0,4,1,0,0,40,38,0
28,2,203776,0,6,2,2,0,4,1,0,0,50,38,0
58,2,128162,11,9,0,11,1,4,0,0,0,24,38,0
42,4,199143,14,15,0,9,4,4,0,7430,0,44,38,1
39,2,49020,9,13,2,11,0,4,1,3103,0,48,38,1
33,2,122612,11,9,3,7,1,1,0,0,0,35,36,0
47,2,312088,11,9,2,2,0,4,1,0,0,40,38,0
29,2,270421,9,13,2,2,0,4,1,0,0,50,38,1
58,0,81973,15,10,2,12,0,1,1,0,1485,40,38,1
31,2,345277,9,13,0,9,1,4,0,0,0,40,38,0
41,2,104334,15,10,2,11,0,4,1,0,0,50,38,1
19,2,369463,11,9,4,0,3,4,0,0,0,40,38,0
34,2,181311,1,7,2,6,0,4,1,0,0,40,38,0
18,2,161063,11,9,4,0,3,4,1,0,0,40,38,0
37,5,186934,15,10,2,7,0,4,1,0,0,40,38,0
40,2,205195,7,12,2,11,0,4,1,0,0,60,38,1
48,2,109832,12,14,2,9,0,4,1,0,1902,40,38,1
41,4,193459,15,10,2,2,0,4,1,0,0,50,38,0
39,2,191502,8,11,2,2,0,4,1,0,0,40,38,0
56,2,105281,11,9,6,11,1,4,0,0,1974,40,38,0
23,2,167868,8,11,4,0,1,4,0,0,0,40,38,0
25,2,306908,9,13,2,9,0,4,1,0,0,45,38,1
32,2,137076,15,10,2,3,0,4,1,15024,0,60,38,1
31,1,94991,11,9,0,7,4,0,1,0,0,40,38,0
35,2,115214,11,9,4,6,4,4,1,6497,0,65,38,0
39,3,163237,15,10,2,4,0,4,1,0,0,65,38,0
55,2,213615,11,9,2,2,0,4,1,0,0,40,38,1
27,2,56658,11,9,2,5,0,0,1,0,0,8,38,0
27,0,105189,11,9,0,0,1,4,1,4865,0,50,38,0
58,1,44246,6,5,2,13,0,4,1,0,0,40,38,0
26,2,164488,9,13,4,9,1,4,1,13550,0,50,38,1
44,2,277720,15,10,2,0,5,4,0,0,0,35,38,0
42,2,227397,9,13,2,0,5,4,0,0,0,40,38,1
60,1,165982,12,14,2,3,0,4,1,0,0,50,38,1
25,2,47353,0,6,2,7,5,4,0,0,0,40,38,0
55,2,188917,11,9,0,5,1,4,0,0,0,40,38,0
60,4,166153,15,10,2,11,0,4,1,0,0,50,38,0
32,2,316589,9,13,2,3,0,4,1,0,0,40,38,1
53,2,304353,15,10,2,2,0,4,1,0,0,36,38,1
20,2,390817,4,3,4,5,1,4,1,0,0,25,25,0
39,2,284166,11,9,4,2,1,4,1,0,1564,50,38,1
27,2,139209,11,9,4,6,4,2,0,0,0,40,38,0
47,2,284916,11,9,2,11,0,4,1,7298,0,45,38,1
23,2,73514,11,9,4,0,3,1,0,0,0,40,39,0
59,0,115389,15,10,2,2,0,4,1,0,0,36,38,0
22,2,509048,11,9,4,11,2,2,0,0,0,37,38,0
24,2,509629,11,9,4,7,3,4,0,0,0,25,38,0
54,4,163815,12,14,0,11,1,4,1,0,0,60,38,0
20,2,375698,15,10,4,0,3,4,0,0,0,15,38,0
34,2,42596,15,10,2,3,0,4,1,0,0,45,38,0
31,2,175509,9,13,4,9,1,4,1,0,0,50,38,0
55,2,139843,11,9,0,3,1,4,0,0,0,60,38,0
24,2,142022,15,10,4,5,3,4,1,0,0,50,38,0
40,3,182629,9,13,0,3,1,4,1,0,0,40,38,0
53,2,191025,15,10,0,0,1,4,0,0,0,43,38,0
47,4,265097,11,9,2,13,0,4,1,0,0,45,38,1
37,2,251396,7,12,2,3,0,4,1,0,0,65,38,1
48,1,142719,12,14,2,9,0,4,1,0,0,40,38,1
35,4,335704,15,10,2,3,0,4,1,0,0,40,38,0
36,2,58343,9,13,2,12,0,4,1,3103,0,42,38,1
46,2,261059,12,14,2,9,0,4,1,0,1977,50,38,1
46,2,56482,15,10,4,3,1,2,1,0,0,40,38,0
33,2,168981,8,11,4,9,4,4,0,0,0,55,38,0
43,2,178780,15,10,2,3,0,4,1,0,0,49,38,1
37,2,184556,15,10,0,12,4,4,0,0,0,40,38,0
41,3,140365,9,13,2,3,0,4,1,0,1902,55,38,1
52,2,181677,0,6,2,13,0,4,1,0,0,30,38,1
39,2,187098,14,15,2,3,5,4,0,15024,0,47,38,1
27,4,300777,11,9,0,13,1,4,1,0,0,70,38,0
33,2,219838,0,6,2,4,0,4,1,0,0,40,38,0
51,5,68898,8,11,0,12,1,4,1,0,2444,39,38,1
26,0,95806,15,10,4,2,1,4,1,3325,0,40,38,0
47,2,95680,15,10,2,3,0,1,1,0,0,40,38,0
51,2,306790,11,9,0,2,1,4,1,0,0,40,38,0
24,2,118023,15,10,4,5,3,4,1,0,0,30,38,0
56,2,178353,15,10,2,9,0,4,1,0,0,40,38,1
24,2,278130,8,11,4,6,1,4,1,0,0,40,38,0
23,4,121313,11,9,4,2,3,4,1,0,0,40,38,0
39,2,38312,15,10,3,2,4,4,1,0,0,40,38,1
45,2,109434,9,13,2,9,0,4,1,0,0,55,38,0
17,1,32124,6,5,4,7,3,2,1,0,0,9,38,0
22,2,251196,15,10,4,10,3,2,0,0,0,20,38,0
22,2,234663,11,9,2,6,0,4,1,0,0,40,38,0
43,2,70055,15,10,2,0,0,4,1,0,0,40,38,0
32,2,183811,11,9,2,5,0,4,1,2829,0,40,38,0
51,4,95435,11,9,2,11,0,4,1,0,0,60,38,1
44,2,179136,11,9,4,11,1,4,0,0,0,40,38,0
30,2,296462,12,14,4,9,1,2,1,0,0,30,38,0
48,2,118023,14,15,0,11,1,4,1,0,0,13,38,0
27,2,200227,8,11,2,0,5,2,0,0,0,40,38,0
17,2,194612,1,7,4,7,3,4,1,0,0,25,38,0
37,2,137229,8,11,0,11,1,4,1,0,0,45,38,1
37,2,232614,11,9,0,7,4,2,0,0,0,30,38,0
48,2,159726,11,9,2,13,0,4,1,0,0,55,38,1
56,2,193818,6,5,0,2,1,4,1,0,0,40,38,0
34,5,189843,11,9,2,0,0,4,1,0,0,40,38,0
38,2,73471,15,10,2,11,0,4,1,0,0,50,38,0
43,4,343061,5,4,2,4,0,4,1,4508,0,40,4,0
21,2,411068,15,10,4,0,3,4,0,0,0,35,38,0
27,4,208406,9,13,2,3,0,4,1,0,0,60,38,1
23,2,314894,11,9,4,3,3,4,0,0,0,45,38,0
28,2,124905,5,4,2,2,0,4,1,0,0,30,38,0
44,2,247880,8,11,0,3,1,4,1,8614,0,40,38,1
50,2,171199,1,7,0,7,4,4,0,0,0,40,38,0
27,2,295289,15,10,4,7,3,2,0,0,0,30,38,0
34,2,418020,10,16,2,9,0,4,1,0,0,50,38,1
28,2,142443,11,9,4,2,3,4,1,0,0,40,38,0
73,2,173047,9,13,2,9,0,4,1,0,0,15,38,0
61,0,221943,15,10,2,0,0,4,1,9386,0,40,38,1
42,1,194417,15,10,2,10,0,4,1,0,0,40,38,1
33,2,69727,5,4,2,4,0,4,1,0,0,40,25,0
21,2,20728,11,9,4,11,3,4,0,4101,0,40,38,0
36,2,193855,11,9,2,2,0,4,1,0,0,40,38,0
19,1,167816,11,9,0,3,1,4,0,0,0,35,38,0
27,4,206889,15,10,2,4,0,4,1,0,0,50,38,0
21,5,181761,15,10,4,12,3,4,0,0,0,10,38,0
49,2,190319,9,13,3,0,1,0,1,0,0,40,29,0
51,2,226735,11,9,2,13,0,2,1,0,0,40,38,0
40,2,136986,15,10,2,6,0,4,1,0,0,50,38,1
55,2,160662,10,16,2,3,0,4,1,0,0,80,38,1
53,3,298215,9,13,2,11,0,4,1,0,0,45,38,1
38,2,54816,8,11,2,2,0,4,1,0,0,40,38,1
27,4,411950,15,10,2,7,0,4,1,0,0,40,38,0
53,2,239284,11,9,0,0,4,4,0,0,0,40,38,0
41,2,116391,9,13,2,5,0,4,1,0,0,40,10,0
19,2,240686,1,7,4,11,3,4,0,0,0,25,38,0
57,4,315460,14,15,2,9,0,4,1,0,0,36,38,0
38,2,32528,15,10,2,3,0,4,1,0,0,40,38,1
54,2,306985,15,10,0,0,1,4,0,0,0,40,38,0
58,2,137506,11,9,2,6,0,4,1,0,0,40,38,0
37,4,326400,11,9,2,13,0,4,1,0,0,30,38,0
57,2,160275,11,9,0,2,1,4,1,0,0,40,38,0
58,3,154537,11,9,2,3,5,4,0,0,0,20,38,1
47,4,106252,9,13,0,11,1,4,0,0,0,50,38,0
40,5,184018,8,11,2,6,0,4,1,0,0,38,38,1
43,2,206878,11,9,4,0,4,4,0,0,0,60,38,0
39,2,194404,12,14,2,9,0,4,1,7688,0,40,38,1
26,2,104834,12,14,4,9,1,4,0,0,1669,40,38,0
52,2,279129,15,10,4,9,1,4,1,0,0,37,38,1
25,2,276310,6,5,2,6,0,4,1,0,0,40,25,0
37,5,28887,11,9,2,6,0,4,1,0,0,40,38,1
40,2,201764,11,9,0,2,1,4,1,0,0,40,38,0
22,2,232985,11,9,4,5,2,4,1,0,0,20,38,0
22,2,448626,15,10,4,11,3,4,1,0,0,40,38,0
47,2,198901,11,9,2,2,0,4,1,0,0,48,38,0
63,2,109517,15,10,6,0,4,4,0,0,0,43,38,0
35,2,114605,11,9,0,5,1,4,1,0,0,25,38,0
30,2,167476,15,10,0,6,1,4,1,0,0,50,38,0
25,4,159909,8,11,2,4,0,4,1,0,0,40,38,0
34,2,58305,11,9,2,2,0,4,1,0,1573,40,38,0
37,2,99233,11,9,2,0,0,4,1,0,0,40,38,0
25,2,177017,11,9,4,11,1,4,1,0,1504,37,38,0
60,2,33266,11,9,2,10,0,4,1,0,0,40,38,0
17,2,98675,6,5,4,7,4,4,0,0,0,20,38,0
57,3,119253,12,14,2,11,0,4,1,15024,0,65,38,1
55,2,121912,15,10,2,13,0,4,1,0,0,24,38,1
33,5,31703,15,10,4,7,3,4,1,0,0,40,38,0
48,5,55863,10,16,2,9,5,4,0,0,1902,46,38,1
17,1,182070,1,7,4,7,3,4,0,0,0,16,38,0
17,2,167878,1,7,4,7,3,4,1,0,0,20,38,0
26,2,335533,11,9,4,2,3,4,1,0,0,20,38,0
34,2,27409,6,5,2,2,0,4,1,0,0,50,38,0
19,2,216937,11,9,4,5,2,3,0,0,0,60,12,0
63,2,163708,6,5,6,7,1,4,0,0,0,20,38,0
23,2,132300,9,13,4,11,1,4,0,0,0,40,38,0
61,1,260167,11,9,6,9,1,4,0,0,0,40,38,0
34,2,118551,9,13,4,7,1,4,0,0,0,35,38,0
25,2,132749,1,7,0,7,4,4,0,0,0,12,38,0
25,2,57512,15,10,4,11,1,4,1,0,0,45,38,0
33,2,101352,14,15,4,9,1,4,0,0,0,50,38,1
43,1,194360,12,14,4,9,1,4,1,0,0,38,38,0
58,2,201344,9,13,0,2,3,4,0,0,0,20,38,0
34,2,309513,11,9,2,6,0,4,1,0,0,40,38,0
41,4,170214,11,9,2,5,0,4,1,0,2179,40,38,0
40,2,226388,11,9,2,2,0,2,1,0,0,40,38,0
53,0,181677,15,10,0,5,1,4,1,0,0,40,38,0
69,4,107548,6,5,2,0,0,4,1,0,0,40,38,0
28,2,109621,7,12,2,13,0,4,1,0,0,40,38,0
28,2,116613,15,10,4,12,3,4,0,0,0,24,38,0
26,2,255193,1,7,2,3,0,4,1,3411,0,40,38,0
23,2,117789,9,13,4,9,1,4,0,0,0,60,38,0
46,2,158656,7,12,4,9,4,4,0,0,0,36,38,0
30,2,149184,9,13,2,3,0,4,1,0,0,45,38,1
46,4,101722,15,10,2,3,0,4,1,3137,0,40,38,0
21,2,351084,11,9,4,0,1,4,0,0,0,40,38,0
34,2,124827,8,11,4,13,3,4,1,0,0,40,38,0
26,0,169101,15,10,4,12,3,4,0,0,0,40,38,0
50,5,24647,15,10,2,0,0,4,1,0,0,40,38,1
49,1,304246,12,14,5,9,4,4,0,0,0,70,38,0
25,2,216010,7,12,2,0,5,4,0,0,0,40,38,0
22,2,116800,7,12,4,10,3,4,1,0,0,60,38,0
28,2,199998,11,9,5,7,1,4,0,0,0,25,38,0
34,4,320194,14,15,5,9,4,4,1,0,0,48,38,1
42,3,443508,10,16,2,9,0,4,1,0,0,45,38,1
42,2,211517,1,7,2,6,0,4,1,0,0,40,38,0
44,2,102085,15,10,0,0,2,4,0,0,0,40,38,0
72,2,89299,11,9,0,7,1,4,0,0,0,16,38,0
60,0,404023,11,9,0,3,1,4,1,10520,0,40,38,1
40,2,197462,9,13,2,12,0,4,1,0,0,40,38,1
50,2,193871,9,13,0,3,4,4,0,0,0,40,38,0
31,2,173279,9,13,2,12,0,1,1,0,0,40,38,1
36,2,269722,9,13,2,3,0,4,1,0,0,55,38,1
40,2,121956,9,13,3,9,1,1,1,13550,0,40,0,1
58,5,40925,9,13,2,3,0,4,1,0,0,40,38,0
36,2,172538,12,14,4,9,3,4,1,0,0,40,38,0
29,2,118337,11,9,2,13,0,4,1,0,0,60,38,0
45,2,88781,9,13,2,2,0,4,1,0,0,40,10,1
28,2,119793,11,9,2,2,0,4,1,0,0,40,31,0
56,2,116143,9,13,2,0,0,4,1,5178,0,44,38,1
31,2,112627,11,9,2,13,0,0,1,0,0,40,38,0
42,3,369781,5,4,0,2,4,4,1,0,0,25,38,0
18,2,142751,0,6,4,5,1,4,1,0,0,40,38,0
45,2,231672,11,9,2,6,0,2,1,0,0,40,38,0
57,5,283635,15,10,0,2,1,4,0,0,0,40,38,0
46,0,97863,8,11,2,0,0,4,1,5178,0,40,38,1
17,2,268276,2,8,4,7,3,4,1,0,0,12,38,0
80,4,101771,1,7,2,3,0,4,1,0,0,25,38,0
60,2,81578,6,5,2,11,0,4,1,0,0,40,38,0
31,2,148600,11,9,2,6,0,2,1,0,0,40,38,0
28,2,148429,11,9,2,6,0,4,1,0,0,40,38,0
31,2,318647,1,7,4,2,1,4,1,0,0,40,38,0
26,2,151551,15,10,5,11,3,0,1,2597,0,48,38,0
33,2,203488,15,10,0,11,1,4,1,0,0,40,38,0
52,2,165998,15,10,2,6,0,4,1,0,0,40,38,0
29,2,57423,8,11,2,6,0,4,1,0,0,48,38,0
51,0,223206,10,16,2,9,0,1,1,15024,0,40,39,1
67,2,233022,1,7,6,0,4,4,0,0,0,20,38,0
19,2,35245,11,9,4,13,3,4,1,0,0,40,38,0
26,4,253899,9,13,0,11,1,4,1,0,0,40,38,0
19,2,210308,15,10,4,0,3,4,0,0,0,15,38,0
47,1,123681,12,14,2,9,0,4,1,7688,0,60,38,1
38,2,205359,1,7,2,0,5,4,0,0,0,32,38,0
57,4,327901,0,6,2,2,0,4,1,0,0,40,38,0
59,2,328525,11,9,2,0,0,4,1,2414,0,15,38,0
31,1,295589,15,10,4,0,3,2,1,0,0,40,38,0
46,2,138999,15,10,2,6,0,4,1,0,0,40,38,0
