Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,target
372,63,5,0,1,0,859,0,0,0,13,3,92,1,-1,0,3,0
373,34,0,1,1,0,48,1,0,0,7,8,1806,2,287,3,1,1
374,24,1,1,1,0,272,0,0,0,16,9,105,2,94,2,2,1
375,75,5,1,0,0,2970,0,0,0,12,1,641,1,-1,0,3,1
376,43,10,1,2,0,0,0,0,0,16,5,745,1,281,1,0,1
377,49,3,0,0,0,198,1,0,2,13,8,205,3,-1,0,3,0
378,46,4,1,1,0,-27,1,0,0,6,8,289,1,-1,0,3,0
379,44,3,1,0,0,3706,0,0,2,17,6,209,3,-1,0,3,0
380,34,1,0,1,0,383,1,0,2,13,8,2231,1,-1,0,3,1
381,63,5,0,0,0,1840,0,0,0,12,7,71,3,-1,0,3,0
382,34,4,2,2,0,1228,0,0,0,30,0,580,2,84,8,2,1
383,37,1,1,1,0,13849,1,0,2,23,8,252,5,-1,0,3,0
384,38,4,1,2,0,1199,0,0,0,4,1,178,1,1,1,2,1
385,60,5,1,1,0,5267,0,0,0,4,11,520,1,-1,0,3,1
386,54,9,0,1,0,2156,1,0,0,3,3,261,1,195,4,0,1
387,55,1,1,3,0,6134,0,0,0,6,1,127,2,-1,0,3,0
388,34,0,1,1,0,384,1,0,0,14,8,551,2,-1,0,3,0
389,36,9,1,1,0,368,1,1,2,6,8,1597,2,-1,0,3,1
390,31,3,1,0,0,2603,1,0,0,18,9,224,1,-1,0,3,0
391,31,0,2,1,0,437,1,1,2,4,6,173,14,-1,0,3,0
392,28,8,2,2,0,3,0,0,0,11,9,135,2,148,1,1,0
393,25,1,2,1,0,0,0,0,0,23,0,163,1,-1,0,3,1
394,31,9,2,1,0,271,1,0,0,5,8,269,1,-1,0,3,0
395,55,0,1,1,0,183,1,0,2,6,8,150,1,-1,0,3,0
396,36,7,1,1,0,5024,0,0,2,21,8,139,1,-1,0,3,0
397,43,4,2,2,0,0,0,0,0,11,1,155,2,-1,0,3,0
398,34,4,2,2,0,747,0,0,0,31,1,72,2,98,1,0,0
399,51,1,1,0,0,-637,1,1,0,19,9,233,2,-1,0,3,0
400,38,0,2,1,0,77,0,0,0,20,9,441,4,-1,0,3,0
401,31,6,2,2,0,17924,1,0,0,21,9,608,3,-1,0,3,0
402,35,4,2,2,0,7918,0,0,0,7,11,497,1,-1,0,3,1
403,35,9,1,1,0,4922,1,0,0,17,9,393,4,201,17,1,1
404,47,4,2,2,0,334,1,0,0,28,6,614,3,94,9,2,1
405,25,9,2,1,0,1231,1,0,0,27,3,412,5,-1,0,3,1
406,35,4,1,3,0,2326,1,1,0,16,11,319,1,-1,0,3,1
407,47,4,2,2,0,4402,0,0,1,10,2,805,1,190,1,1,1
408,42,9,1,1,0,3082,0,0,0,11,11,285,1,-1,0,3,1
409,77,5,1,0,0,3324,0,0,0,13,8,289,1,91,5,2,1
410,58,4,1,2,0,1227,0,0,0,8,11,400,2,95,1,2,1
411,34,1,0,1,0,1125,1,1,0,19,9,141,2,-1,0,3,0
412,44,4,1,2,0,-1636,1,1,0,11,8,257,1,-1,0,3,0
413,38,9,1,1,0,5115,1,0,0,2,6,318,1,95,7,2,1
414,54,0,1,1,0,1633,0,0,0,3,5,409,2,-1,0,3,1
415,49,4,0,2,0,914,0,0,0,4,1,185,1,-1,0,3,1
416,59,5,0,1,0,21,1,0,1,19,9,121,2,-1,0,3,0
417,32,1,1,1,0,1,1,0,2,8,8,102,1,-1,0,3,0
418,50,2,1,0,0,461,1,0,2,15,8,651,32,-1,0,3,1
419,25,8,2,0,0,373,1,0,0,11,8,819,2,-1,0,3,1
420,26,8,2,2,0,1134,0,0,0,21,0,464,4,-1,0,3,1
421,43,4,2,2,0,1046,0,0,2,9,6,901,1,-1,0,3,1
422,41,7,1,1,0,-140,0,1,2,6,6,190,1,-1,0,3,0
423,30,0,2,1,0,315,1,0,0,14,8,884,3,346,4,0,1
424,42,11,2,3,0,942,0,0,0,27,4,245,1,92,2,2,1
425,77,5,1,1,0,2123,0,0,1,4,3,141,4,-1,0,3,0
426,32,9,2,2,0,4071,0,0,0,30,6,319,2,-1,0,3,1
427,48,6,1,1,0,1559,0,0,0,4,3,130,2,-1,0,3,0
428,29,0,2,1,0,209,0,0,0,5,3,605,2,-1,0,3,0
429,66,5,1,1,0,154,0,0,0,15,5,268,5,181,2,0,1
430,34,0,1,1,0,1467,1,0,0,17,0,113,1,332,2,0,0
431,37,6,1,1,0,744,1,1,0,21,1,161,3,-1,0,3,0
432,28,4,2,1,0,-994,1,1,0,18,5,174,2,-1,0,3,0
433,55,10,1,1,0,512,0,0,0,28,4,70,1,-1,0,3,0
434,47,1,1,1,0,-337,1,1,0,12,8,366,1,-1,0,3,0
435,40,7,1,1,0,4157,1,0,2,15,8,735,1,-1,0,3,0
436,57,4,1,3,0,0,0,0,0,30,11,585,1,-1,0,3,0
437,53,10,1,1,0,94,0,0,0,10,1,493,1,181,14,2,1
438,31,7,1,1,0,-414,1,0,0,6,8,1369,3,-1,0,3,0
439,39,9,2,1,0,1435,0,0,0,17,6,383,1,296,19,1,1
440,44,9,2,1,0,244,1,0,0,12,1,1735,4,-1,0,3,1
441,29,0,1,2,0,238,0,0,0,25,8,344,2,88,1,0,1
442,49,9,0,1,0,-236,1,0,2,26,8,204,2,-1,0,3,0
443,71,5,1,2,0,653,0,0,1,3,11,471,1,189,1,2,1
444,50,4,2,3,0,1277,0,0,0,4,8,63,1,-1,0,3,0
445,45,0,1,1,0,46,1,0,0,5,8,234,1,-1,0,3,0
446,37,8,2,3,0,444,0,0,0,14,1,137,1,102,5,2,1
447,56,2,1,2,0,-124,1,0,2,15,8,374,5,-1,0,3,0
448,26,4,2,2,0,3,1,1,0,1,0,149,1,350,1,2,1
449,46,1,1,3,0,336,1,0,0,14,1,260,3,457,1,1,1
450,51,6,1,3,0,2094,0,0,0,8,6,458,6,-1,0,3,1
451,41,9,1,1,0,201,0,1,0,14,5,53,8,-1,0,3,0
452,47,4,1,2,0,1057,0,0,0,4,1,488,2,-1,0,3,0
453,36,6,2,2,0,1240,0,0,0,31,5,812,3,-1,0,3,1
454,34,4,2,2,0,2555,1,0,0,26,8,129,2,-1,0,3,0
455,54,3,1,0,0,3304,0,1,0,25,5,90,7,-1,0,3,0
456,37,1,1,1,0,509,1,0,0,20,0,172,1,-1,0,3,0
457,45,9,1,1,0,0,0,0,1,13,1,99,1,-1,0,3,0
458,40,1,1,0,0,0,0,0,0,24,5,313,1,-1,0,3,0
459,49,1,1,1,0,134,1,1,2,27,8,265,2,-1,0,3,0
460,55,9,0,1,0,3450,0,0,0,10,3,169,1,183,1,0,1
461,45,9,2,1,0,410,1,0,2,30,8,891,4,-1,0,3,1
462,48,4,1,1,0,268,1,0,0,28,5,458,7,-1,0,3,1
463,61,4,1,2,0,6016,0,0,0,2,3,670,3,-1,0,3,1
464,38,4,1,2,0,1187,1,1,0,2,3,157,1,-1,0,3,0
465,35,9,2,1,0,354,0,0,0,11,1,444,3,-1,0,3,1
466,48,10,0,1,0,201,0,0,0,11,1,140,1,-1,0,3,1
467,33,4,0,2,0,2240,0,0,0,3,6,198,1,-1,0,3,1
468,37,9,2,2,0,197,0,0,0,16,9,175,1,200,1,2,1
469,49,1,1,1,0,90,1,0,2,7,8,127,1,-1,0,3,0
470,52,3,1,0,0,135,0,0,0,8,1,172,9,-1,0,3,0
471,44,4,1,2,0,2383,0,0,0,1,5,571,2,-1,0,3,1
472,30,9,2,1,0,656,0,1,2,4,5,523,1,-1,0,3,0
473,44,0,1,1,0,764,1,0,0,3,11,232,1,213,1,0,0
474,26,9,2,2,0,-67,1,0,0,15,8,637,1,-1,0,3,1
475,45,3,1,1,0,4068,0,0,0,20,1,184,1,-1,0,3,1
476,43,0,2,2,0,664,1,0,0,17,0,119,1,-1,0,3,0
477,36,9,1,2,0,4596,1,0,0,16,0,901,2,-1,0,3,1
478,48,9,0,2,0,113,0,1,0,22,5,38,1,-1,0,3,0
479,54,2,1,1,0,0,0,0,2,9,6,96,1,-1,0,3,0
480,34,7,1,1,0,-315,1,0,2,8,8,56,2,-1,0,3,0
481,32,4,2,2,1,4,0,0,0,29,4,181,1,-1,0,3,0
482,47,1,1,0,0,292,0,1,1,28,5,210,3,-1,0,3,0
483,25,8,2,1,0,2354,0,0,0,5,3,226,7,-1,0,3,1
484,40,1,1,1,0,1808,1,0,0,12,8,560,1,-1,0,3,1
485,48,0,1,1,0,2235,1,1,2,15,8,755,2,-1,0,3,0
486,38,2,1,2,0,898,1,0,2,6,8,132,2,-1,0,3,0
487,31,1,1,0,0,-848,1,0,2,23,8,559,3,-1,0,3,0
488,54,9,1,1,0,827,0,1,2,20,6,294,2,-1,0,3,0
489,30,9,2,1,0,158,0,0,0,6,10,144,1,-1,0,3,1
490,52,3,1,0,0,3798,1,0,0,17,5,1208,1,-1,0,3,1
491,41,1,1,0,0,219,0,1,2,18,6,1574,3,-1,0,3,1
492,20,8,1,3,0,292,0,0,0,5,1,385,2,93,1,0,1
493,57,4,0,3,0,854,0,0,0,27,1,700,4,92,1,0,1
494,27,7,2,2,0,1501,1,0,0,24,5,187,1,-1,0,3,0
495,48,1,0,0,0,0,0,0,2,6,6,248,2,-1,0,3,0
496,32,0,1,2,0,0,1,0,2,5,8,138,1,-1,0,3,0
497,29,1,2,1,0,0,0,0,0,6,3,437,2,-1,0,3,0
498,28,9,2,1,1,-1042,1,0,2,6,6,712,2,-1,0,3,1
499,24,9,2,1,0,403,0,0,2,17,6,247,1,-1,0,3,1
500,58,0,2,1,0,247,0,1,2,20,6,66,6,-1,0,3,0
501,36,7,2,3,0,281,1,0,2,16,8,515,1,-1,0,3,1
502,59,3,1,1,0,1040,0,0,0,5,1,123,2,-1,0,3,0
503,29,9,2,1,0,307,1,0,0,3,3,216,1,-1,0,3,0
504,34,1,1,1,0,2595,1,1,0,17,0,126,1,336,2,1,0
505,48,9,1,1,1,0,0,0,2,30,8,682,1,-1,0,3,1
506,34,10,2,2,0,1974,0,0,0,22,5,355,1,342,3,2,1
507,50,9,0,1,0,0,0,0,0,29,11,159,1,120,2,0,1
508,42,4,0,1,0,283,1,0,0,23,5,761,1,-1,0,3,1
509,37,1,2,3,0,217,0,0,0,23,11,272,2,-1,0,3,1
510,60,9,1,2,0,91,0,0,0,27,1,105,4,-1,0,3,0
511,62,6,1,2,0,3685,0,0,0,3,3,181,3,-1,0,3,0
512,27,7,1,1,0,94,1,0,2,15,8,352,2,-1,0,3,0
513,29,0,2,1,0,-194,1,0,0,7,8,127,1,-1,0,3,0
514,44,10,1,0,0,97,1,0,2,5,6,105,3,-1,0,3,0
515,30,0,1,1,0,521,1,0,0,19,9,648,1,-1,0,3,0
516,42,4,2,2,0,0,1,1,2,5,8,562,2,-1,0,3,1
517,32,6,1,2,0,1464,0,0,1,14,1,133,2,-1,0,3,0
518,36,4,2,1,0,0,0,0,0,13,1,333,5,-1,0,3,0
519,59,9,0,1,0,2595,1,0,0,29,1,398,2,-1,0,3,0
520,32,1,2,1,0,5252,1,0,2,21,8,1162,2,-1,0,3,0
521,32,10,1,3,0,881,0,0,0,9,3,79,5,-1,0,3,0
522,26,4,1,2,0,243,0,0,0,26,8,482,1,-1,0,3,1
523,37,4,1,2,0,636,0,1,2,5,6,338,2,-1,0,3,0
524,34,9,1,1,0,806,0,0,0,19,5,253,3,458,1,2,1
525,60,5,1,1,0,7,0,1,0,18,1,87,5,-1,0,3,0
526,27,4,2,2,0,1720,0,0,0,15,6,910,1,224,3,2,1
527,47,0,2,1,0,3696,0,0,0,12,5,250,2,181,4,2,1
528,58,1,1,1,0,3027,1,0,0,24,0,160,1,-1,0,3,1
529,30,7,2,1,0,9,0,1,0,29,4,194,2,205,2,0,0
530,54,4,1,2,0,284,1,1,1,15,8,65,5,-1,0,3,0
531,35,4,2,2,0,397,1,0,0,17,0,594,1,-1,0,3,1
532,49,9,2,1,0,1202,1,0,2,18,6,122,1,-1,0,3,0
533,62,2,1,1,0,3904,0,0,1,29,4,403,2,-1,0,3,1
534,35,9,1,2,0,416,0,0,0,11,1,591,4,-1,0,3,0
535,49,4,1,2,0,1311,1,0,0,8,8,813,1,-1,0,3,1
536,30,0,1,1,0,1310,0,0,1,27,10,3284,1,-1,0,3,0
537,36,7,1,1,0,52,1,0,0,7,11,351,1,95,6,2,1
538,37,7,1,1,0,393,1,1,0,13,8,95,1,357,1,0,0
539,54,9,1,2,0,6507,0,0,0,26,8,145,1,-1,0,3,0
540,39,0,2,1,0,1078,0,0,2,3,6,199,3,-1,0,3,0
541,28,4,2,2,0,1287,1,0,0,26,3,65,1,-1,0,3,1
542,31,9,1,1,0,589,1,1,2,21,8,151,1,-1,0,3,0
543,73,5,1,0,0,542,0,0,0,26,10,355,1,180,5,0,1
544,70,5,0,0,0,482,0,0,1,14,4,372,1,196,2,2,1
545,44,3,1,1,0,281,1,0,2,8,8,604,1,-1,0,3,0
546,32,9,2,2,0,34646,0,0,1,13,1,618,9,-1,0,3,1
547,41,0,1,2,0,1,1,0,1,18,8,327,2,361,3,0,1
548,33,6,1,0,0,1862,1,0,2,12,8,65,1,-1,0,3,0
549,44,0,2,1,0,1534,0,0,0,7,1,166,1,99,2,1,1
550,36,1,1,1,0,222,1,0,2,23,8,188,1,-1,0,3,0
551,30,9,2,1,0,778,1,0,0,18,8,22,2,346,2,0,0
552,52,4,1,3,0,1708,0,0,2,6,11,310,1,75,4,0,1
553,23,9,2,1,0,4545,0,0,0,3,6,200,1,-1,0,3,0
554,37,4,1,2,0,5016,0,0,0,8,1,119,1,-1,0,3,0
555,34,7,2,1,0,-374,1,0,0,11,8,672,1,-1,0,3,1
556,37,4,1,2,0,578,1,0,0,8,1,401,4,-1,0,3,0
557,63,4,1,2,0,2785,0,0,0,2,1,341,2,392,3,2,1
558,35,4,1,2,0,0,1,0,0,11,9,229,2,96,3,2,1
559,43,9,2,2,0,1017,1,0,2,19,8,257,2,-1,0,3,0
560,36,0,2,2,0,364,0,1,0,31,1,185,1,123,1,0,1
561,33,7,1,1,0,1076,0,0,0,11,9,131,1,96,5,0,1
562,35,1,0,1,0,0,1,0,2,20,8,1205,1,-1,0,3,1
563,59,3,1,0,0,-187,1,0,1,21,5,118,7,-1,0,3,0
564,30,9,0,1,0,789,1,0,0,12,8,356,1,-1,0,3,0
565,71,5,1,0,0,4657,0,0,0,16,3,93,5,-1,0,3,1
566,43,9,0,1,0,-36,1,0,0,17,9,190,1,104,1,0,0
567,38,0,2,1,0,2470,0,0,1,31,10,227,1,-1,0,3,1
568,52,1,1,0,0,230,1,0,0,6,8,198,2,170,2,0,0
569,25,9,1,1,0,-276,1,0,2,4,6,105,1,-1,0,3,0
570,56,4,1,1,0,0,0,0,0,27,10,298,1,111,8,1,1
571,44,1,1,0,0,140,1,0,2,15,8,7,9,-1,0,3,0
572,44,10,1,2,0,1151,1,0,2,5,6,127,2,-1,0,3,0
573,35,1,1,1,0,1055,0,0,2,18,9,150,2,-1,0,3,1
574,57,3,0,0,0,0,0,0,2,9,6,97,1,-1,0,3,0
575,49,4,0,2,0,300,0,0,0,21,5,316,1,-1,0,3,1
576,26,1,2,1,1,-36,1,0,2,3,6,482,2,-1,0,3,1
577,51,7,1,0,0,8806,1,0,2,19,8,131,1,-1,0,3,0
578,22,0,2,2,0,897,1,0,0,4,3,133,4,-1,0,3,1
579,41,9,1,2,0,0,0,0,2,20,6,95,1,-1,0,3,0
580,49,4,1,2,0,1050,1,0,0,18,9,924,1,-1,0,3,1
581,38,9,1,3,0,573,1,0,2,6,8,87,1,-1,0,3,0
582,52,2,2,2,0,3469,1,0,0,20,9,653,1,-1,0,3,1
583,44,0,2,1,0,733,1,0,0,4,2,360,2,105,5,2,1
584,25,4,2,2,0,528,0,0,0,14,1,201,1,-1,0,3,1
585,34,4,1,2,0,303,1,0,0,29,4,50,1,195,2,0,0
586,31,0,1,1,0,97,1,0,2,19,8,607,1,-1,0,3,1
587,42,0,1,1,0,947,0,0,0,30,5,158,2,-1,0,3,0
588,28,9,2,1,0,3,0,0,1,18,8,40,8,349,6,0,0
589,29,9,2,1,0,-13,1,0,0,14,8,512,3,-1,0,3,0
590,50,0,1,1,0,706,1,0,0,6,1,1250,4,-1,0,3,1
591,44,9,1,0,0,755,0,1,0,31,5,829,4,-1,0,3,1
592,25,8,2,1,0,469,0,0,0,21,1,273,1,86,1,1,1
593,59,0,1,1,0,1365,0,0,2,19,6,327,1,-1,0,3,0
594,33,9,1,1,0,180,0,0,0,4,1,561,1,435,3,0,1
595,49,9,1,2,0,1071,0,0,0,17,6,169,1,-1,0,3,1
596,27,0,2,1,0,261,1,1,0,3,6,592,4,-1,0,3,1
597,45,1,1,1,0,192,1,0,0,13,8,154,5,176,1,1,0
598,35,9,2,1,0,344,0,0,0,27,1,519,16,-1,0,3,1
599,40,0,0,1,0,220,1,0,0,18,8,197,2,-1,0,3,0
600,34,1,2,0,0,79,0,0,1,10,5,336,4,-1,0,3,1
601,30,4,2,1,0,1299,0,0,0,14,1,515,2,-1,0,3,0
602,42,1,1,0,0,704,1,1,1,31,5,88,10,-1,0,3,0
603,42,1,2,0,0,92,0,0,0,30,5,86,2,-1,0,3,0
604,36,7,2,1,0,365,0,0,0,4,8,643,1,-1,0,3,1
605,40,1,0,0,0,54,1,0,0,13,8,10,5,362,3,1,0
606,41,4,0,2,0,1401,0,0,2,16,6,110,4,-1,0,3,0
607,49,4,1,2,0,350,0,0,0,12,1,238,6,-1,0,3,0
608,34,9,1,1,0,294,1,0,0,9,2,265,1,184,3,2,1
609,44,0,0,1,0,0,0,0,0,14,0,1594,1,148,1,0,1
610,35,9,2,1,0,126,0,0,0,22,1,112,2,-1,0,3,0
611,33,1,1,0,0,331,1,0,2,30,8,139,3,-1,0,3,0
612,36,1,2,1,0,111,1,0,0,6,8,174,3,-1,0,3,0
613,56,3,2,2,0,1947,0,0,2,30,7,110,1,-1,0,3,1
614,24,8,2,1,0,125,0,0,0,9,9,263,1,90,1,0,1
615,31,0,2,2,0,676,1,0,0,22,0,124,2,343,2,1,1
616,26,1,2,1,1,81,0,1,0,8,5,803,2,-1,0,3,1
617,58,7,1,1,0,12180,0,0,2,16,6,121,5,-1,0,3,0
618,24,1,2,1,0,-10,1,0,2,13,8,106,1,-1,0,3,0
619,30,7,0,0,0,459,1,0,0,18,5,494,1,-1,0,3,1
620,36,0,2,2,0,994,0,0,0,6,8,211,1,90,6,2,1
621,59,5,0,1,0,5845,0,0,0,14,8,1060,2,-1,0,3,1
622,32,9,2,1,0,-1,1,0,0,12,8,37,1,-1,0,3,0
623,53,10,1,1,0,582,1,0,2,8,8,96,2,-1,0,3,0
624,48,2,1,1,0,0,0,1,0,28,5,431,2,-1,0,3,1
625,21,8,2,1,0,123,0,0,1,11,9,513,1,91,1,2,1
626,42,4,0,2,0,1243,0,0,0,26,1,1000,4,-1,0,3,1
627,43,0,1,1,0,2682,0,0,0,30,5,103,8,-1,0,3,0
628,35,9,1,1,0,1144,0,0,0,20,1,197,13,-1,0,3,0
629,28,4,2,2,0,6551,0,0,0,23,11,203,1,-1,0,3,1
630,32,9,1,2,0,240,1,1,0,14,5,86,3,-1,0,3,0
631,30,1,2,1,0,155,1,1,0,9,5,1426,3,-1,0,3,1
632,31,4,2,1,0,202,1,0,0,8,5,167,1,62,1,0,1
633,47,4,2,2,0,334,1,0,0,26,7,360,1,326,8,0,1
634,27,0,1,2,0,2855,0,0,0,22,5,138,2,178,4,2,1
635,31,4,2,2,0,5205,0,0,0,9,6,529,2,-1,0,3,1
636,34,4,1,2,0,11,1,0,0,17,5,654,1,-1,0,3,0
637,90,5,0,1,0,1,0,0,0,13,3,152,3,-1,0,3,1
638,42,0,0,1,0,241,1,0,0,15,8,1012,3,-1,0,3,1
639,51,9,1,1,0,2937,0,0,1,21,9,30,3,-1,0,3,0
640,37,8,0,2,0,0,0,0,1,30,5,100,6,-1,0,3,0
641,37,4,1,2,0,347,1,0,0,22,5,282,1,-1,0,3,0
642,31,4,2,2,0,424,0,1,0,7,1,224,2,-1,0,3,0
643,51,4,1,2,0,0,1,1,0,19,1,263,1,84,1,1,0
644,36,1,1,0,0,403,1,0,2,4,6,920,1,-1,0,3,1
645,28,7,2,1,0,217,1,0,0,9,3,379,3,-1,0,3,0
646,33,4,2,2,0,6807,0,0,0,21,10,512,2,184,1,2,1
647,24,9,1,1,0,556,1,0,0,18,1,460,2,-1,0,3,1
648,32,4,0,2,0,787,1,0,0,11,1,72,2,-1,0,3,0
649,30,0,2,1,0,4448,0,0,0,11,3,112,8,-1,0,3,1
650,60,9,1,0,0,65,1,0,2,9,8,1028,2,-1,0,3,1
651,53,9,1,1,0,8417,1,0,2,14,8,435,1,-1,0,3,0
652,41,9,1,1,0,102,1,1,2,14,8,387,9,-1,0,3,0
653,27,9,2,1,0,643,0,0,1,14,10,301,1,93,1,2,1
654,26,1,2,0,0,-295,1,0,0,6,8,138,1,-1,0,3,0
655,54,4,1,2,0,-1415,1,1,0,17,9,135,1,-1,0,3,0
656,26,4,2,2,0,1646,0,0,0,18,11,890,5,-1,0,3,1
657,49,4,1,2,0,22520,0,0,0,21,9,579,9,-1,0,3,1
658,45,1,1,0,0,6691,0,0,0,13,1,211,2,-1,0,3,0
659,34,1,1,1,1,-745,1,1,0,11,5,131,2,-1,0,3,0
660,34,2,0,2,0,262,0,0,0,20,9,371,1,-1,0,3,0
661,44,9,1,2,0,717,0,0,0,3,6,150,2,-1,0,3,0
662,59,5,1,0,0,0,1,0,0,28,5,20,4,-1,0,3,0
663,26,4,2,2,0,9447,0,0,0,4,11,113,1,100,2,1,0
664,35,4,1,2,0,1380,0,0,0,23,3,155,1,-1,0,3,1
665,39,1,2,1,0,29,1,0,2,7,8,214,2,-1,0,3,0
666,53,2,1,0,0,27,1,0,1,10,11,230,3,-1,0,3,1
667,42,4,1,2,0,559,0,0,0,19,1,88,1,-1,0,3,0
668,57,4,0,3,0,0,0,0,0,27,7,102,1,-1,0,3,0
669,54,1,1,1,0,548,0,0,0,18,1,520,7,-1,0,3,1
670,49,9,1,2,0,3726,0,0,0,5,1,875,2,-1,0,3,1
671,23,1,2,1,0,0,1,0,0,8,8,6,5,350,2,0,0
672,31,0,2,2,0,-218,1,0,2,2,6,227,15,-1,0,3,0
673,32,7,2,1,0,2459,1,1,2,23,8,162,1,-1,0,3,0
674,29,4,2,2,0,36252,1,0,0,30,0,501,1,-1,0,3,1
675,30,1,1,1,0,631,1,0,0,19,9,174,2,-1,0,3,0
676,31,4,2,2,0,533,0,0,0,11,3,144,1,91,9,2,1
677,36,4,1,2,0,203,0,0,0,23,5,608,3,179,2,2,1
678,39,4,1,2,0,297,1,0,0,13,8,734,2,-1,0,3,1
679,34,4,1,2,0,0,1,0,2,20,8,150,1,-1,0,3,0
680,47,9,1,1,0,321,1,1,2,4,5,111,1,-1,0,3,0
681,32,6,1,1,0,409,0,0,0,3,6,115,2,86,2,2,1
682,58,1,1,0,0,494,0,0,0,14,1,171,10,-1,0,3,0
683,29,0,1,2,0,167,1,1,0,13,10,357,2,237,2,0,0
684,56,9,0,1,0,3450,0,0,0,10,1,507,1,181,2,2,1
685,42,4,1,2,0,3713,0,0,0,19,9,709,2,-1,0,3,1
686,58,4,1,2,0,0,0,0,0,14,11,358,2,-1,0,3,1
687,45,0,1,1,0,204,1,0,0,3,6,224,2,-1,0,3,1
688,47,10,0,1,0,947,0,0,0,5,3,124,2,-1,0,3,0
689,39,7,1,0,0,324,1,0,0,8,8,340,2,312,4,0,0
690,36,4,1,2,0,806,1,0,0,3,3,106,2,259,1,0,0
691,37,9,1,2,1,0,1,0,2,14,8,93,14,-1,0,3,0
692,39,1,1,1,0,138,0,0,2,9,6,61,2,-1,0,3,0
693,43,1,1,0,0,377,0,1,2,20,6,11,5,-1,0,3,0
694,78,5,1,3,0,3208,0,0,1,20,8,351,3,-1,0,3,1
695,26,1,2,1,0,184,0,0,0,3,3,110,2,6,1,1,0
696,35,2,1,1,0,2436,0,1,0,14,5,1397,3,-1,0,3,1
697,48,2,2,2,0,318,1,0,0,5,3,1017,4,-1,0,3,1
698,51,10,0,1,0,-56,1,0,0,19,9,544,3,-1,0,3,0
699,37,1,0,1,0,316,1,0,2,26,8,642,2,-1,0,3,1
700,50,9,1,0,0,570,0,0,2,20,6,21,3,-1,0,3,0
701,31,2,0,2,0,0,1,0,0,18,9,164,1,-1,0,3,0
702,31,6,2,2,0,1657,1,1,0,28,4,872,1,-1,0,3,1
703,40,10,2,2,0,7968,0,0,0,3,11,733,1,93,1,2,1
704,39,1,1,1,0,785,1,0,0,11,8,1232,2,-1,0,3,1
705,32,9,2,2,0,-770,1,0,0,18,8,618,1,-1,0,3,1
706,33,4,2,2,0,2360,1,0,0,20,9,268,1,-1,0,3,0
707,42,4,1,2,0,6060,1,0,0,30,0,316,1,350,2,0,1
708,38,10,1,2,0,2812,1,0,0,30,0,830,1,-1,0,3,1
709,35,4,1,2,0,451,1,0,0,17,0,220,6,-1,0,3,0
710,30,4,2,2,0,697,0,0,0,28,0,545,2,181,8,2,1
711,24,8,2,1,0,382,0,0,0,30,0,567,2,-1,0,3,1
712,45,4,1,2,0,1300,0,0,0,30,5,135,3,-1,0,3,0
713,31,10,1,2,0,330,0,0,0,13,5,309,1,181,3,2,1
714,59,1,1,0,0,416,0,0,2,16,6,92,3,-1,0,3,0
715,29,4,2,2,0,54,1,1,2,26,8,257,3,-1,0,3,0
716,31,10,2,0,0,406,0,0,0,4,3,736,1,-1,0,3,1
717,59,5,1,1,0,5744,0,0,2,18,6,632,1,-1,0,3,0
718,32,4,2,2,0,316,1,0,0,29,4,215,3,-1,0,3,0
719,74,5,1,1,0,1714,0,0,1,17,3,127,1,-1,0,3,1
720,52,1,1,1,0,331,0,0,0,8,1,84,4,-1,0,3,0
721,52,2,1,1,0,1306,0,0,0,15,6,288,1,-1,0,3,1
722,30,4,2,1,0,186,1,0,0,20,9,235,3,-1,0,3,0
723,39,7,1,1,0,208,0,1,0,9,3,122,2,-1,0,3,0
724,40,1,2,0,0,1780,0,1,2,11,6,114,1,-1,0,3,0
725,34,4,2,2,0,431,0,0,0,16,5,401,1,-1,0,3,0
726,25,4,2,2,0,3,1,1,0,16,0,1034,1,-1,0,3,1
727,57,3,1,2,0,2326,0,0,0,17,0,378,1,-1,0,3,1
728,59,4,1,2,0,0,1,1,0,20,0,392,1,-1,0,3,1
729,45,0,1,1,0,205,0,0,0,4,8,552,1,90,2,2,1
730,29,4,2,2,0,697,0,0,0,30,0,365,1,85,1,2,1
731,34,4,2,2,0,1396,1,0,0,17,5,630,1,-1,0,3,0
732,34,9,1,1,0,0,1,0,0,5,1,231,2,2,3,2,1
733,58,3,0,1,0,0,0,0,0,2,5,478,2,-1,0,3,1
734,33,1,0,3,1,-274,1,1,0,17,0,715,2,329,2,0,1
735,28,6,2,1,0,5679,1,0,0,9,3,701,4,-1,0,3,1
736,37,4,1,2,0,21,1,0,2,29,8,52,2,-1,0,3,0
737,52,10,1,0,0,1724,0,0,0,29,4,73,1,-1,0,3,0
738,53,1,1,1,0,25,0,0,0,22,1,528,2,-1,0,3,1
739,28,9,2,1,0,113,0,0,0,13,1,204,3,105,1,0,1
740,35,1,1,0,0,4319,0,0,0,16,0,266,1,-1,0,3,0
741,32,7,1,1,0,914,0,0,0,15,6,372,1,-1,0,3,1
742,44,9,2,1,0,365,1,0,2,8,8,169,2,-1,0,3,0
743,48,1,1,1,0,1405,1,0,2,14,8,629,2,-1,0,3,1
744,58,5,1,2,0,0,0,0,0,13,1,641,4,-1,0,3,1
745,58,1,1,1,0,1457,1,0,0,8,5,144,4,-1,0,3,0
